Hora,O3,NO2,CO,Humedad,Temperatura,P25,P10
22/2/18-6:56:33,847,376,447,60.50,21.00,4.20,13.30
22/2/18-6:57:34,847,390,454,58.20,21.00,4.10,17.90
22/2/18-6:58:35,848,382,461,61.50,21.00,4.20,24.90
22/2/18-6:59:36,847,387,456,58.90,21.00,3.60,11.00
22/2/18-7:0:37,848,404,470,60.10,21.00,3.50,8.50
22/2/18-7:1:38,847,379,456,60.60,21.00,3.20,10.00
22/2/18-7:2:39,847,366,455,58.20,21.00,4.00,9.70
22/2/18-7:3:40,848,363,457,58.90,21.00,3.60,8.00
22/2/18-7:4:41,847,383,465,58.20,21.10,3.40,7.90
22/2/18-7:5:42,847,392,468,58.70,21.10,3.60,11.60
22/2/18-7:6:43,847,386,462,58.70,21.10,3.60,8.50
22/2/18-7:7:44,848,380,451,59.20,21.10,3.90,10.80
22/2/18-7:8:45,847,372,449,60.00,21.10,3.50,9.90
22/2/18-7:9:46,847,389,464,59.60,21.10,3.50,14.80
22/2/18-7:10:47,847,402,464,59.50,21.10,3.70,11.40
22/2/18-7:11:48,847,387,461,59.90,21.10,3.70,11.70
22/2/18-7:12:49,847,381,451,60.80,21.10,3.70,11.70
22/2/18-7:13:50,847,390,454,60.10,21.10,3.70,11.60
22/2/18-7:14:51,847,402,485,59.70,21.20,4.10,12.90
22/2/18-7:15:52,848,390,470,59.70,21.20,4.20,11.40
22/2/18-7:16:53,847,398,453,60.00,21.20,4.20,12.80
22/2/18-7:17:54,847,407,479,60.00,21.20,4.00,18.60
22/2/18-7:18:55,847,394,459,60.70,21.20,4.30,18.50
22/2/18-7:19:56,847,393,465,59.30,21.20,4.10,11.70
22/2/18-7:20:57,847,371,453,60.20,21.20,4.00,12.00
22/2/18-7:21:58,847,390,479,58.10,21.20,4.60,13.70
22/2/18-7:22:59,847,374,457,58.50,21.20,5.10,22.40
22/2/18-7:24:0,847,366,450,59.50,21.20,4.80,16.40
22/2/18-7:25:1,847,388,479,60.10,21.20,5.00,12.60
22/2/18-7:26:2,847,387,471,60.30,21.30,5.00,12.70
22/2/18-7:27:3,847,412,488,59.80,21.30,4.80,13.50
22/2/18-7:28:4,847,396,459,60.60,21.30,4.90,14.20
22/2/18-7:29:5,848,395,472,60.30,21.30,6.80,20.80
22/2/18-7:30:6,847,408,473,61.10,21.30,5.00,11.80
22/2/18-7:31:7,847,410,475,61.40,21.40,5.40,11.40
22/2/18-7:32:8,847,405,467,60.80,21.40,6.10,14.90
22/2/18-7:33:9,847,405,482,60.80,21.40,7.50,18.80
22/2/18-7:34:10,847,414,490,60.50,21.40,7.40,23.90
22/2/18-7:35:11,848,413,488,60.60,21.50,7.10,22.20
22/2/18-7:36:12,847,390,466,60.30,21.40,6.00,18.70
22/2/18-7:37:13,847,394,487,60.60,21.40,5.80,21.00
22/2/18-7:38:14,847,415,487,61.00,21.40,6.90,22.90
22/2/18-7:39:14,847,412,493,60.40,21.50,7.20,23.70
22/2/18-7:40:15,847,405,485,60.70,21.40,7.20,30.20
22/2/18-7:41:16,847,407,476,60.40,21.40,5.40,15.00
22/2/18-7:42:17,846,393,455,59.90,21.40,6.80,21.10
22/2/18-7:43:18,847,408,487,59.10,21.40,7.00,21.60
22/2/18-7:44:19,847,406,464,58.90,21.40,7.00,20.00
22/2/18-7:45:20,848,394,455,59.40,21.40,7.20,16.70
22/2/18-7:46:21,847,383,460,59.90,21.40,7.80,21.10
22/2/18-7:47:22,847,385,463,60.30,21.50,7.40,21.90
22/2/18-7:48:23,847,386,455,60.00,21.50,6.90,17.70
22/2/18-7:49:24,847,393,483,59.90,21.50,7.10,23.20
22/2/18-7:50:25,847,396,462,59.50,21.50,7.00,20.80
22/2/18-7:51:26,847,403,476,60.20,21.50,6.20,19.50
22/2/18-7:52:27,847,418,512,60.30,21.50,7.50,18.90
22/2/18-7:53:28,847,398,483,60.20,21.50,7.60,23.80
22/2/18-7:54:29,848,384,458,60.60,21.50,6.70,21.40
22/2/18-7:55:30,847,376,457,60.20,21.60,6.30,15.10
22/2/18-7:56:31,847,383,478,59.80,21.60,5.90,16.90
22/2/18-7:57:32,847,400,472,60.20,21.50,6.80,19.30
22/2/18-7:58:33,847,397,468,60.80,21.60,7.30,24.20
22/2/18-7:59:34,847,392,481,60.20,21.60,6.50,19.80
22/2/18-8:0:35,847,383,473,59.00,21.60,6.50,16.10
22/2/18-8:1:36,847,382,467,60.40,21.70,6.10,19.40
22/2/18-8:2:37,847,409,489,59.50,21.70,6.40,22.00
22/2/18-8:3:38,847,400,458,58.80,21.70,5.70,17.20
22/2/18-8:4:39,847,404,475,59.40,21.70,6.60,19.10
22/2/18-8:5:40,847,408,496,59.30,21.80,5.80,21.60
22/2/18-8:6:41,847,419,504,60.20,21.80,5.60,24.00
22/2/18-8:7:42,847,413,475,60.10,21.80,6.10,23.60
22/2/18-8:8:43,847,402,469,58.50,21.80,6.60,22.20
22/2/18-8:9:44,847,401,465,57.50,21.80,5.60,14.20
22/2/18-8:10:45,847,414,496,58.70,21.90,5.80,17.60
22/2/18-8:11:46,847,401,476,59.10,21.90,6.00,21.40
22/2/18-8:12:47,846,396,464,58.90,21.90,5.70,20.10
22/2/18-8:13:48,847,396,474,59.50,22.00,6.00,18.80
22/2/18-8:14:49,847,400,477,60.20,21.90,5.80,19.50
22/2/18-8:15:50,847,399,464,58.30,22.00,4.80,17.50
22/2/18-8:16:51,847,388,463,59.10,22.00,5.60,20.10
22/2/18-8:17:52,847,411,494,59.50,22.00,5.60,16.30
22/2/18-8:18:53,847,418,471,59.40,22.00,5.20,19.80
22/2/18-8:19:54,847,424,495,59.50,22.00,5.90,20.50
22/2/18-8:20:55,848,424,510,60.20,22.10,5.50,17.50
22/2/18-8:21:56,847,432,519,59.80,22.10,5.00,21.40
22/2/18-8:22:57,847,439,562,59.50,22.10,5.20,17.20
22/2/18-8:23:58,847,436,505,60.10,22.10,4.90,13.80
22/2/18-8:24:58,847,410,472,60.50,22.20,5.30,15.50
22/2/18-8:25:59,847,417,503,60.70,22.20,5.10,16.70
22/2/18-8:27:0,847,407,474,60.40,22.20,6.10,26.60
22/2/18-8:28:1,847,419,519,60.60,22.20,5.50,14.50
22/2/18-8:29:2,847,410,469,58.70,22.20,4.70,11.60
22/2/18-8:30:3,847,416,481,61.10,22.30,6.20,19.60
22/2/18-8:31:4,846,423,493,61.60,22.30,5.30,17.10
22/2/18-8:32:5,847,439,511,59.80,22.30,5.00,16.50
22/2/18-8:33:6,847,420,482,60.00,22.40,4.80,16.20
22/2/18-8:34:7,846,431,504,60.20,22.40,5.10,20.30
22/2/18-8:35:8,847,420,480,60.20,22.40,4.40,19.50
22/2/18-8:36:9,847,416,471,61.40,22.50,5.70,31.80
22/2/18-8:37:10,847,409,479,60.30,22.50,5.00,20.10
22/2/18-8:38:11,847,411,476,60.80,22.50,5.10,16.30
22/2/18-8:39:12,847,392,465,60.50,22.50,4.50,17.90
22/2/18-8:40:13,847,414,512,58.80,22.50,5.00,18.30
22/2/18-8:41:14,847,426,504,60.10,22.50,5.70,21.80
22/2/18-8:42:15,847,428,497,60.90,22.50,5.40,16.90
22/2/18-8:43:16,847,428,490,60.90,22.60,4.90,21.30
22/2/18-8:44:17,847,445,552,60.50,22.60,4.70,19.80
22/2/18-8:45:18,847,424,494,60.70,22.60,5.50,19.70
22/2/18-8:46:19,847,435,506,60.80,22.70,5.10,15.70
22/2/18-8:47:20,847,447,541,60.10,22.70,4.60,17.60
22/2/18-8:48:21,847,448,535,59.30,22.70,4.30,12.50
22218.txt
22218.txt
22218.txt
22/2/18-8:51:3,843,422,494,58.30,22.80,3.80,24.30
22/2/18-8:52:4,842,406,491,59.10,22.80,5.00,15.80
22/2/18-8:53:5,841,424,501,57.80,22.80,4.90,25.50
22/2/18-8:54:6,841,439,519,59.80,22.80,5.70,28.70
22/2/18-8:55:7,842,444,526,58.80,22.80,4.80,15.50
22/2/18-8:56:8,841,440,499,60.50,22.80,5.00,16.00
22/2/18-8:57:9,842,435,513,59.30,22.90,5.20,21.60
22/2/18-8:58:10,842,464,546,60.00,22.90,4.30,16.30
22/2/18-8:59:11,842,448,534,59.80,23.00,4.50,13.10
22/2/18-9:0:12,842,457,545,61.30,23.00,5.10,27.30
22/2/18-9:1:13,841,451,523,60.10,23.00,5.50,23.30
22/2/18-9:2:14,842,446,516,60.00,23.10,4.50,25.70
22/2/18-9:3:15,842,455,522,60.00,23.10,4.10,15.40
22/2/18-9:4:16,842,456,528,59.50,23.10,5.00,22.40
22/2/18-9:5:17,843,437,523,59.80,23.20,4.70,17.90
22/2/18-9:6:18,842,446,531,58.90,23.20,4.10,22.90
22/2/18-9:7:19,842,442,512,60.10,23.30,4.20,19.20
22/2/18-9:8:20,842,438,499,60.10,23.30,4.50,21.20
22/2/18-9:9:21,842,431,525,60.00,23.30,3.70,16.20
22/2/18-9:10:22,842,438,549,59.40,23.40,4.60,23.90
22/2/18-9:11:23,841,445,515,59.80,23.40,4.10,19.20
22/2/18-9:12:24,841,424,495,59.50,23.40,4.60,20.10
22/2/18-9:13:25,842,414,501,59.20,23.50,4.00,15.60
22/2/18-9:14:26,842,432,512,59.00,23.50,4.10,17.10
22/2/18-9:15:27,841,435,513,58.40,23.50,3.40,11.70
22/2/18-9:16:28,842,451,537,58.40,23.50,3.30,13.20
22/2/18-9:17:29,843,453,558,59.80,23.50,4.30,25.00
22/2/18-9:18:30,842,449,524,59.60,23.60,3.90,14.60
22/2/18-9:19:31,842,423,513,59.00,23.60,4.40,20.00
22/2/18-9:20:32,842,432,503,58.80,23.60,4.30,18.40
22/2/18-9:21:33,842,432,511,58.50,23.70,4.10,21.60
22/2/18-9:22:34,841,416,508,57.70,23.70,3.70,19.30
22/2/18-9:23:35,842,434,580,57.80,23.60,3.60,19.60
22/2/18-9:24:36,841,446,591,58.60,23.60,4.00,19.20
22/2/18-9:25:37,842,470,592,58.10,23.70,3.70,10.80
22/2/18-9:26:38,842,460,564,58.10,23.70,3.70,19.90
22/2/18-9:27:39,842,485,599,58.80,23.80,3.60,15.30
22/2/18-9:28:40,842,484,602,57.50,23.80,3.50,23.90
22/2/18-9:29:41,841,448,494,58.10,23.80,3.40,22.40
22/2/18-9:30:42,842,441,527,58.30,23.90,4.20,25.10
22/2/18-9:31:43,841,463,559,58.50,23.90,3.60,17.10
22/2/18-9:32:44,842,494,617,58.20,23.90,2.80,15.10
22/2/18-9:33:44,842,468,536,58.20,23.90,4.00,17.30
22/2/18-9:34:45,842,455,517,58.50,24.00,3.70,23.20
22/2/18-9:35:46,842,442,530,57.70,24.00,3.10,15.40
22/2/18-9:36:47,842,452,540,57.70,24.10,4.10,21.20
22/2/18-9:37:48,842,451,546,57.00,24.10,2.70,12.80
22/2/18-9:38:49,841,485,647,57.90,24.10,3.20,18.40
22/2/18-9:39:50,841,451,518,57.50,24.10,5.40,49.50
22/2/18-9:40:51,841,442,512,57.70,24.20,3.50,21.10
22/2/18-9:41:52,843,475,603,57.40,24.30,3.60,21.00
22/2/18-9:42:53,842,494,595,56.80,24.30,3.20,15.20
22/2/18-9:43:54,842,474,512,56.80,24.30,3.30,20.50
22/2/18-9:44:55,842,462,497,57.50,24.30,2.70,15.50
22/2/18-9:45:56,842,453,497,57.80,24.40,2.70,11.10
22/2/18-9:46:57,842,450,520,56.00,24.50,1.80,7.50
22/2/18-9:47:58,841,463,508,57.80,24.50,1.80,10.90
22/2/18-9:48:59,841,456,503,56.70,24.50,2.10,12.90
22/2/18-9:50:0,842,450,494,58.10,24.60,2.40,9.80
22/2/18-9:51:1,842,439,510,57.60,24.70,3.00,13.80
22/2/18-9:52:2,842,419,500,55.80,24.60,2.40,13.60
22/2/18-9:53:3,842,466,621,55.90,24.70,1.70,6.40
22/2/18-9:54:4,842,453,577,56.90,24.70,2.00,6.90
22/2/18-9:55:5,842,462,519,55.70,24.70,2.90,20.90
22/2/18-9:56:6,842,467,530,56.10,24.80,2.20,12.00
22/2/18-9:57:7,841,443,490,55.90,24.80,2.30,9.50
22/2/18-9:58:8,841,450,564,55.60,24.80,2.40,11.30
22/2/18-9:59:9,842,439,524,55.90,24.80,2.80,10.90
22/2/18-10:0:10,842,454,529,56.60,24.80,5.00,45.90
22/2/18-10:1:11,842,455,506,54.80,24.90,3.80,38.30
22/2/18-10:2:12,843,442,503,56.00,24.90,2.70,14.90
22/2/18-10:3:13,841,422,493,55.00,24.90,2.40,15.00
22/2/18-10:4:14,842,412,505,56.30,25.00,2.00,8.90
22/2/18-10:5:15,842,447,572,55.70,25.00,2.10,12.80
22/2/18-10:6:16,842,442,522,54.90,25.10,2.10,8.40
22/2/18-10:7:17,842,468,550,55.10,25.10,1.50,6.30
22/2/18-10:8:18,841,463,554,56.00,25.10,2.30,11.60
22/2/18-10:9:19,842,480,604,57.50,25.10,2.50,17.90
22/2/18-10:10:20,842,498,574,57.20,25.10,3.10,22.80
22/2/18-10:11:21,842,477,555,56.90,25.10,2.50,15.40
22/2/18-10:12:22,841,487,572,56.20,25.20,2.20,12.50
22/2/18-10:13:23,841,453,522,55.50,25.20,3.70,38.00
22/2/18-10:14:24,842,458,529,55.30,25.20,1.80,10.80
22/2/18-10:15:25,842,420,531,55.20,25.20,2.30,14.10
22/2/18-10:16:26,842,441,516,54.80,25.20,1.80,7.20
22/2/18-10:17:27,841,468,594,54.70,25.30,1.80,5.40
22/2/18-10:18:28,842,468,570,55.80,25.40,1.30,6.20
22/2/18-10:19:29,842,466,571,55.40,25.40,1.70,9.40
22/2/18-10:20:30,841,393,503,53.70,25.40,1.70,7.30
22/2/18-10:21:31,842,446,603,54.20,25.40,1.70,15.60
22/2/18-10:22:32,842,418,513,54.70,25.50,2.10,6.90
22/2/18-10:23:33,842,431,551,54.80,25.50,1.50,8.50
22/2/18-10:24:33,843,434,540,53.80,25.50,1.90,7.30
22/2/18-10:25:34,842,500,659,53.80,25.50,1.70,8.60
22/2/18-10:26:35,842,457,502,53.60,25.50,1.70,4.80
22/2/18-10:27:36,842,457,546,53.70,25.60,1.70,6.00
22/2/18-10:28:37,843,480,589,55.10,25.70,1.60,5.70
22/2/18-10:29:38,842,496,654,54.00,25.60,1.20,2.70
22/2/18-10:30:39,842,482,575,55.00,25.70,1.40,8.40
22/2/18-10:31:40,842,455,507,54.50,25.70,1.50,3.90
22/2/18-10:32:41,842,477,593,53.20,25.70,1.70,7.30
22/2/18-10:33:42,844,458,504,52.70,25.70,1.60,8.50
22/2/18-10:34:43,841,420,512,53.80,25.70,1.90,8.80
22/2/18-10:35:44,842,441,526,52.50,25.80,1.70,5.50
22/2/18-10:36:45,842,433,523,52.80,25.80,1.80,5.90
22/2/18-10:37:46,842,431,525,52.80,25.80,1.50,11.40
22/2/18-10:38:47,842,370,512,52.30,25.80,2.10,7.40
22/2/18-10:39:48,841,384,552,52.60,25.80,1.40,6.20
22/2/18-10:40:49,842,446,553,52.70,25.80,1.40,4.50
22/2/18-10:41:50,843,457,548,53.50,25.80,2.30,11.40
22/2/18-10:42:51,842,480,598,53.60,25.90,1.80,12.60
22/2/18-10:43:52,841,454,526,52.90,25.90,1.60,12.30
22/2/18-10:44:53,841,458,525,53.50,25.90,1.70,7.50
22/2/18-10:45:54,842,480,578,54.60,25.90,1.80,11.50
22/2/18-10:46:55,842,442,547,53.80,26.00,1.60,7.40
22/2/18-10:47:56,843,422,550,52.80,26.00,2.40,15.30
22/2/18-10:48:57,842,457,535,52.70,26.00,1.50,10.30
22/2/18-10:49:58,842,447,535,53.80,26.10,1.30,4.60
22/2/18-10:50:59,841,496,660,51.80,26.10,1.60,11.10
22/2/18-10:52:0,842,458,565,52.70,26.10,1.70,9.10
22/2/18-10:53:1,842,456,553,52.70,26.10,1.90,8.40
22/2/18-10:54:2,842,478,608,52.40,26.10,1.80,5.90
22/2/18-10:55:3,842,477,519,51.90,26.20,1.70,8.00
22/2/18-10:56:4,842,482,559,53.10,26.10,1.60,9.20
22/2/18-10:57:5,842,472,556,53.10,26.20,1.60,6.70
22/2/18-10:58:6,842,498,627,52.40,26.30,1.70,6.60
22/2/18-10:59:7,842,488,613,51.90,26.30,1.90,7.10
22/2/18-11:0:8,843,491,546,52.80,26.30,1.30,4.70
22/2/18-11:1:9,842,475,530,52.80,26.30,2.00,10.60
22/2/18-11:2:10,841,449,514,52.70,26.30,1.60,8.60
22/2/18-11:3:11,842,460,608,51.30,26.40,2.00,10.40
22/2/18-11:4:12,843,455,507,52.30,26.40,1.50,4.40
22/2/18-11:5:13,842,462,534,53.30,26.40,1.80,7.60
22/2/18-11:6:14,841,478,559,53.30,26.40,1.80,6.30
22/2/18-11:7:15,844,481,571,52.00,26.50,1.50,6.70
22/2/18-11:8:16,842,481,581,51.40,26.50,1.70,11.30
22/2/18-11:9:17,842,454,522,52.20,26.50,2.10,10.40
22/2/18-11:10:18,842,472,616,52.70,26.50,1.90,9.40
22/2/18-11:11:19,843,447,540,52.70,26.50,1.90,9.20
22/2/18-11:12:20,843,469,571,52.00,26.50,2.30,16.40
22/2/18-11:13:21,842,452,515,53.90,26.60,2.00,13.40
22/2/18-11:14:22,841,445,550,52.90,26.70,2.10,19.30
22/2/18-11:15:23,842,416,518,52.00,26.70,1.80,9.90
22/2/18-11:16:24,842,418,548,51.80,26.70,1.90,8.20
22/2/18-11:17:25,843,473,635,52.30,26.70,1.90,3.60
22/2/18-11:18:25,843,377,492,52.10,26.70,2.00,7.30
22/2/18-11:19:26,843,399,536,52.20,26.70,1.90,8.00
22/2/18-11:20:27,842,413,540,52.40,26.70,1.80,11.50
22/2/18-11:21:28,842,459,595,52.20,26.80,1.90,8.00
22/2/18-11:22:29,842,449,623,52.30,26.80,2.00,8.00
22/2/18-11:23:30,842,416,501,51.70,26.80,2.20,7.40
22/2/18-11:24:31,841,408,510,52.70,26.90,2.80,28.30
22/2/18-11:25:32,842,411,509,52.60,26.90,3.10,19.60
22/2/18-11:26:33,842,382,480,50.90,26.90,2.20,12.40
22/2/18-11:27:34,842,255,474,49.90,26.90,1.80,6.70
22/2/18-11:28:35,843,399,524,50.00,26.80,1.80,7.80
22/2/18-11:29:36,842,443,557,51.10,26.80,1.80,6.80
22/2/18-11:30:37,842,444,571,50.30,26.80,1.50,3.70
22/2/18-11:31:38,842,436,519,51.00,26.90,2.70,12.70
22/2/18-11:32:39,842,441,517,49.10,26.90,1.90,8.10
22/2/18-11:33:40,842,438,602,49.90,26.90,2.20,9.90
22/2/18-11:34:41,842,458,577,49.70,27.00,2.40,15.00
22/2/18-11:35:42,842,456,517,51.40,27.00,2.00,9.40
22/2/18-11:36:43,843,461,575,51.90,27.10,2.50,11.20
22/2/18-11:37:44,842,460,559,49.90,27.10,2.30,7.30
22/2/18-11:38:45,842,500,639,49.70,27.10,2.10,10.70
22/2/18-11:39:46,843,475,563,50.80,27.20,1.90,9.20
22/2/18-11:40:47,842,473,552,49.90,27.20,1.70,12.10
22/2/18-11:41:48,842,482,598,51.80,27.20,1.70,7.00
22/2/18-11:42:49,843,462,533,50.10,27.20,2.10,7.20
22/2/18-11:43:50,843,485,640,49.60,27.20,1.70,11.20
22/2/18-11:44:51,842,460,546,49.10,27.30,1.60,11.10
22/2/18-11:45:52,842,434,517,49.70,27.30,1.50,5.00
22/2/18-11:46:53,843,413,502,49.30,27.30,1.80,9.30
22/2/18-11:47:54,842,450,516,50.10,27.30,1.80,10.10
22/2/18-11:48:55,843,496,656,50.80,27.40,1.60,4.00
22/2/18-11:49:56,842,503,648,49.70,27.40,1.40,8.30
22/2/18-11:50:57,842,476,590,49.80,27.40,1.30,9.10
22/2/18-11:51:58,843,497,634,48.60,27.50,1.40,3.90
22/2/18-11:52:59,842,501,615,50.10,27.40,1.80,8.00
22/2/18-11:54:0,842,445,519,49.90,27.40,2.00,12.10
22/2/18-11:55:1,842,423,531,49.40,27.40,1.50,7.50
22/2/18-11:56:2,842,464,563,50.80,27.40,1.90,15.00
22/2/18-11:57:3,844,427,542,50.30,27.50,1.80,14.10
22/2/18-11:58:4,842,422,506,49.20,27.50,1.70,7.10
22/2/18-11:59:5,842,451,547,50.30,27.60,1.90,11.50
22/2/18-12:0:6,842,478,660,50.20,27.60,1.60,5.50
22/2/18-12:1:7,841,463,554,49.80,27.60,1.60,6.90
22/2/18-12:2:8,842,467,550,50.90,27.60,1.40,4.00
22/2/18-12:3:9,843,442,601,49.40,27.60,1.40,10.60
22/2/18-12:4:10,842,383,506,48.10,27.60,1.50,5.40
22/2/18-12:5:11,841,336,560,47.80,27.60,1.20,4.50
22/2/18-12:6:12,842,448,594,48.00,27.70,1.50,4.80
22/2/18-12:7:13,843,436,543,48.40,27.70,1.30,4.20
22/2/18-12:8:14,842,482,614,49.40,27.80,1.30,6.20
22/2/18-12:9:15,842,439,541,47.80,27.80,1.30,4.90
22/2/18-12:10:16,843,458,540,47.70,27.80,1.20,4.50
22/2/18-12:11:17,843,458,521,47.80,27.90,1.50,5.80
22/2/18-12:12:18,844,458,533,48.40,27.90,1.90,7.90
22/2/18-12:13:19,842,436,524,49.00,27.90,1.80,9.30
22/2/18-12:14:20,843,450,571,48.60,27.90,1.40,5.30
22/2/18-12:15:20,842,466,548,48.10,28.00,1.60,5.50
22/2/18-12:16:21,842,459,554,47.60,28.00,1.60,5.40
22/2/18-12:17:22,843,459,566,48.60,28.10,1.50,9.00
22/2/18-12:18:23,843,455,562,49.30,28.10,1.60,7.90
22/2/18-12:19:24,842,471,599,48.70,28.10,2.80,12.20
22/2/18-12:20:25,842,400,504,48.30,28.20,1.90,8.00
22/2/18-12:21:26,842,457,598,47.60,28.20,1.80,11.70
22/2/18-12:22:27,842,439,531,47.80,28.30,1.90,10.30
22/2/18-12:23:28,843,391,500,49.00,28.30,2.20,15.30
22/2/18-12:24:29,842,432,546,47.60,28.30,1.70,6.60
22/2/18-12:25:30,843,462,539,46.90,28.40,1.10,3.40
22/2/18-12:26:31,842,435,516,46.50,28.40,1.40,8.50
22/2/18-12:27:32,843,419,521,46.80,28.40,1.60,6.50
22/2/18-12:28:33,842,431,581,47.20,28.40,1.40,6.60
22/2/18-12:29:34,842,424,547,47.80,28.40,1.50,8.90
22/2/18-12:30:35,843,363,520,47.20,28.50,1.90,8.70
22/2/18-12:31:36,842,266,495,45.60,28.40,1.70,6.00
22/2/18-12:32:37,842,411,594,44.90,28.40,1.30,4.20
22/2/18-12:33:38,842,356,518,46.70,28.30,1.60,9.30
22/2/18-12:34:39,842,440,645,45.50,28.40,1.70,5.70
22/2/18-12:35:40,843,451,547,45.40,28.30,1.50,6.00
22/2/18-12:36:41,842,391,496,47.00,28.40,1.60,6.50
22/2/18-12:37:42,843,368,488,46.50,28.40,1.40,7.50
22/2/18-12:38:43,842,376,524,46.60,28.40,1.70,11.60
22/2/18-12:39:44,843,389,635,45.40,28.40,1.60,9.10
22/2/18-12:40:45,842,424,515,45.20,28.50,1.50,6.70
22/2/18-12:41:46,842,325,485,45.90,28.50,1.30,10.70
22/2/18-12:42:47,842,233,497,44.10,28.50,1.40,6.60
22/2/18-12:43:48,843,250,507,44.00,28.60,1.40,4.50
22/2/18-12:44:49,843,463,697,43.80,28.60,1.30,5.90
22/2/18-12:45:50,842,450,531,43.30,28.60,1.30,7.20
22/2/18-12:46:51,842,454,536,44.60,28.70,1.20,2.90
22/2/18-12:47:52,843,331,508,45.00,28.80,1.50,6.10
22/2/18-12:48:53,842,411,543,43.40,28.70,1.50,6.40
22/2/18-12:49:54,844,464,655,43.70,28.80,1.50,3.60
22/2/18-12:50:55,843,458,542,43.60,28.80,1.90,8.50
22/2/18-12:51:56,842,342,491,45.00,28.80,1.70,9.30
22/2/18-12:52:57,842,355,515,45.00,28.80,1.70,7.00
22/2/18-12:53:58,842,335,504,44.70,28.90,1.60,6.40
22/2/18-12:54:59,842,426,586,45.20,28.90,1.80,7.70
22/2/18-12:56:0,843,378,507,44.80,28.90,2.40,14.80
22/2/18-12:57:1,842,403,563,45.40,28.90,1.70,10.80
22/2/18-12:58:2,843,455,575,46.00,29.00,1.50,5.00
22/2/18-12:59:3,842,480,589,45.60,29.00,1.90,7.50
22/2/18-13:0:4,842,473,619,45.60,29.10,3.60,43.40
22/2/18-13:1:5,842,467,531,44.50,29.10,1.80,8.40
22/2/18-13:2:6,842,446,532,45.70,29.10,2.10,7.00
22/2/18-13:3:7,842,430,506,45.00,29.10,2.10,7.30
22/2/18-13:4:8,842,342,507,44.30,29.20,2.20,7.90
22/2/18-13:5:9,842,263,486,42.80,29.20,2.20,10.40
22/2/18-13:6:10,842,242,513,42.30,29.20,2.40,10.80
22/2/18-13:7:11,842,255,506,43.40,29.10,2.00,8.30
22/2/18-13:8:12,842,228,491,43.30,29.10,2.20,8.00
22/2/18-13:9:13,842,163,480,44.00,29.10,1.90,7.00
22/2/18-13:10:14,842,186,478,44.10,29.00,2.70,11.50
22/2/18-13:11:15,842,264,499,44.80,29.00,2.40,11.10
22/2/18-13:12:16,842,330,506,45.80,29.10,1.60,5.00
22/2/18-13:13:17,841,401,531,46.00,29.10,2.30,11.90
22/2/18-13:14:17,842,304,494,44.30,29.10,2.20,12.30
22/2/18-13:15:18,842,240,489,46.10,29.20,2.70,10.70
22/2/18-13:16:19,843,190,496,43.40,29.20,3.30,15.50
22/2/18-13:17:20,842,162,485,44.40,29.10,3.30,12.30
22/2/18-13:18:21,842,181,484,43.70,29.10,2.50,10.20
22/2/18-13:19:22,842,227,498,42.70,29.10,2.70,12.00
22/2/18-13:20:23,842,353,546,42.80,29.20,2.70,10.10
22/2/18-13:21:24,843,341,586,44.20,29.20,2.60,6.70
22/2/18-13:22:25,842,403,606,43.50,29.20,2.90,11.60
22/2/18-13:23:26,842,393,575,44.70,29.20,3.20,10.70
22/2/18-13:24:27,842,220,486,43.70,29.20,3.00,10.10
22/2/18-13:25:28,842,300,528,43.20,29.20,2.90,9.60
22/2/18-13:26:29,843,304,529,43.00,29.20,5.10,56.20
22/2/18-13:27:30,842,403,539,43.20,29.20,2.50,10.70
22/2/18-13:28:31,843,337,544,44.50,29.30,2.40,9.30
22/2/18-13:29:32,843,344,546,43.20,29.30,2.40,9.50
22/2/18-13:30:33,843,395,544,42.80,29.40,3.30,21.30
22/2/18-13:31:34,843,268,494,42.70,29.40,2.20,9.80
22/2/18-13:32:35,843,257,494,43.60,29.40,2.10,9.90
22/2/18-13:33:36,843,313,515,43.80,29.40,2.10,9.20
22/2/18-13:34:37,843,244,496,44.30,29.30,2.20,6.20
22/2/18-13:35:38,843,359,509,43.10,29.30,2.10,15.50
22/2/18-13:36:39,843,255,557,43.20,29.40,1.90,9.10
22/2/18-13:37:40,843,230,491,43.40,29.20,1.90,10.50
22/2/18-13:38:41,843,360,576,43.50,29.30,2.00,12.90
22/2/18-13:39:42,843,433,531,41.80,29.30,1.60,6.90
22/2/18-13:40:43,843,303,487,43.00,29.30,2.20,10.40
22/2/18-13:41:44,843,278,524,42.90,29.30,2.00,11.30
22/2/18-13:42:45,843,277,501,42.50,29.40,1.80,7.10
22/2/18-13:43:46,843,336,527,43.40,29.40,1.70,6.30
22/2/18-13:44:47,843,246,480,43.30,29.40,1.30,3.30
22/2/18-13:45:48,844,206,507,42.60,29.50,2.00,7.20
22/2/18-13:46:49,843,407,561,42.70,29.40,2.00,7.60
22/2/18-13:47:50,843,230,474,44.10,29.40,1.70,5.70
22/2/18-13:48:51,844,267,516,42.40,29.40,2.50,11.70
22/2/18-13:49:52,842,186,477,43.10,29.40,1.80,9.90
22/2/18-13:50:53,843,302,553,42.70,29.40,2.00,7.10
22/2/18-13:51:54,842,202,480,42.10,29.40,1.90,10.00
22/2/18-13:52:55,843,200,492,42.60,29.40,2.10,14.90
22/2/18-13:53:56,843,213,503,43.70,29.40,1.70,11.70
