Hora,O3,NO2,CO,Humedad,Temperatura,P25,P10
25/2/18-6:56:34,847,360,437,82.70,16.00,6.30,12.20
25/2/18-6:57:35,847,358,433,84.80,16.00,5.80,7.60
25/2/18-6:58:36,848,356,432,85.10,16.00,6.30,12.80
25/2/18-6:59:37,847,355,431,83.00,16.00,6.10,9.70
25/2/18-7:0:38,847,358,435,84.70,16.00,6.70,9.40
25/2/18-7:1:39,847,355,430,84.30,16.00,6.50,10.30
25/2/18-7:2:40,847,353,429,85.50,16.00,6.20,11.30
25/2/18-7:3:41,847,356,432,84.80,15.90,6.10,15.40
25/2/18-7:4:42,847,356,430,84.40,15.90,6.10,7.20
25/2/18-7:5:43,847,361,443,86.10,16.00,5.90,9.60
25/2/18-7:6:44,847,365,434,84.20,16.00,5.80,12.00
25/2/18-7:7:45,847,360,430,85.60,16.00,5.90,7.90
25/2/18-7:8:46,847,362,434,84.80,16.00,5.70,6.80
25/2/18-7:9:47,847,361,438,85.70,16.00,5.50,8.10
25/2/18-7:10:48,847,357,428,84.60,16.00,5.90,10.50
25/2/18-7:11:49,847,358,430,86.60,16.00,5.80,8.30
25/2/18-7:12:50,847,358,430,85.20,16.00,5.60,7.90
25/2/18-7:13:51,847,353,425,84.00,16.00,5.30,8.50
25/2/18-7:14:52,847,356,431,84.20,16.00,5.60,9.80
25/2/18-7:15:53,846,351,424,85.40,16.00,5.10,6.00
25/2/18-7:16:54,846,353,426,83.40,16.00,5.10,6.90
25/2/18-7:17:55,847,352,434,82.00,16.00,5.60,6.90
25/2/18-7:18:55,847,360,442,84.40,16.00,5.60,12.70
25/2/18-7:19:56,848,360,431,83.90,16.00,6.40,18.20
25/2/18-7:20:57,847,356,430,83.30,16.00,5.30,7.60
25/2/18-7:21:58,847,349,424,82.80,16.00,5.50,9.60
25/2/18-7:22:59,847,350,424,84.30,16.10,5.70,10.20
25/2/18-7:24:0,847,347,427,83.40,16.10,5.70,7.80
25/2/18-7:25:1,847,352,429,81.90,16.10,8.30,56.00
25/2/18-7:26:2,847,346,423,81.70,16.00,5.50,11.70
25/2/18-7:27:3,847,348,428,83.00,16.10,5.00,11.70
25/2/18-7:28:4,847,355,428,82.50,16.10,5.30,7.20
25/2/18-7:29:5,847,346,419,83.00,16.10,5.00,5.50
25/2/18-7:30:6,847,345,423,82.10,16.10,5.10,11.90
25/2/18-7:31:7,847,347,423,83.60,16.10,5.60,10.60
25/2/18-7:32:8,847,347,424,84.20,16.10,5.10,6.30
25/2/18-7:33:9,847,348,425,81.90,16.10,4.70,5.20
25/2/18-7:34:10,847,346,421,83.00,16.10,5.30,6.10
25/2/18-7:35:11,847,346,421,81.60,16.00,5.20,7.00
25/2/18-7:36:12,847,344,421,82.50,16.10,5.00,12.00
25/2/18-7:37:13,847,350,448,79.70,16.10,4.60,9.50
25/2/18-7:38:14,847,366,444,82.20,16.10,4.90,6.30
25/2/18-7:39:15,847,349,422,80.80,16.10,4.50,6.40
25/2/18-7:40:16,847,355,436,82.30,16.10,4.30,4.70
25/2/18-7:41:17,847,350,423,81.70,16.10,4.70,5.20
25/2/18-7:42:18,848,345,421,80.60,16.10,4.90,9.00
25/2/18-7:43:19,847,352,431,80.10,16.10,5.20,6.10
25/2/18-7:44:20,847,350,426,79.70,16.10,5.60,6.40
25/2/18-7:45:21,848,356,436,80.10,16.20,6.90,10.00
25/2/18-7:46:22,848,349,423,76.80,16.20,7.10,7.90
25/2/18-7:47:23,848,350,427,80.30,16.20,7.20,12.90
25/2/18-7:48:24,846,346,418,80.70,16.20,7.30,9.00
25/2/18-7:49:25,847,345,417,81.10,16.10,7.30,8.40
25/2/18-7:50:26,847,342,420,79.90,16.10,8.00,9.60
25/2/18-7:51:27,847,345,421,82.20,16.10,8.00,8.90
25/2/18-7:52:28,848,352,425,81.00,16.20,7.80,8.90
25/2/18-7:53:29,847,358,430,80.50,16.10,11.80,85.30
25/2/18-7:54:30,848,358,434,81.40,16.10,10.60,17.70
25/2/18-7:55:31,847,356,429,81.40,16.20,9.70,11.00
25/2/18-7:56:32,848,353,425,81.10,16.20,10.00,12.40
25/2/18-7:57:33,847,352,425,81.60,16.20,9.20,11.00
25/2/18-7:58:34,847,357,429,81.70,16.20,9.20,11.10
25/2/18-7:59:34,847,355,425,81.90,16.20,9.10,10.60
25/2/18-8:0:35,847,352,424,83.20,16.20,8.60,9.50
25/2/18-8:1:36,847,357,425,81.80,16.20,9.00,11.20
25/2/18-8:2:37,847,356,425,80.90,16.20,9.00,10.00
25/2/18-8:3:38,847,357,427,80.60,16.30,8.60,9.60
25/2/18-8:4:39,847,357,429,80.30,16.30,8.30,9.70
25/2/18-8:5:40,847,359,430,79.60,16.30,7.50,9.60
25/2/18-8:6:41,847,366,440,83.10,16.30,7.90,10.50
25/2/18-8:7:42,847,365,430,82.10,16.40,8.30,12.90
25/2/18-8:8:43,847,372,432,82.30,16.30,7.90,12.60
25/2/18-8:9:44,848,367,432,81.10,16.40,8.40,12.30
25/2/18-8:10:45,847,391,469,82.30,16.40,7.90,10.90
25/2/18-8:11:46,847,375,435,81.60,16.50,7.10,9.20
25/2/18-8:12:47,847,370,430,83.40,16.50,6.40,8.90
25/2/18-8:13:48,847,361,427,79.60,16.50,5.90,7.20
25/2/18-8:14:49,848,361,425,81.50,16.50,6.00,7.30
25/2/18-8:15:50,848,360,426,80.00,16.50,5.90,9.00
25/2/18-8:16:51,847,359,428,83.60,16.60,5.90,6.60
25/2/18-8:17:52,847,366,429,82.80,16.60,5.80,8.00
25/2/18-8:18:53,847,362,426,83.40,16.60,6.00,10.40
25/2/18-8:19:54,847,370,432,82.60,16.60,6.50,10.00
25/2/18-8:20:55,847,363,429,81.40,16.60,5.90,7.80
25/2/18-8:21:56,846,369,431,84.30,16.70,5.70,8.60
25/2/18-8:22:57,847,363,426,81.40,16.70,5.50,11.90
25/2/18-8:23:58,846,355,424,80.80,16.70,5.90,8.50
25/2/18-8:24:59,848,365,426,82.70,16.70,5.20,13.50
25/2/18-8:26:0,847,375,443,81.40,16.70,5.10,6.90
25/2/18-8:27:1,847,369,431,81.40,16.80,5.50,6.90
25/2/18-8:28:2,848,362,432,81.70,16.80,5.40,8.10
25/2/18-8:29:3,847,378,457,84.70,16.80,5.30,7.10
25/2/18-8:30:4,847,383,447,85.20,16.80,5.30,6.70
25/2/18-8:31:5,847,381,444,83.70,16.90,5.40,9.80
25/2/18-8:32:6,847,384,458,84.60,16.90,5.60,8.90
25/2/18-8:33:7,848,417,514,82.30,16.90,5.00,8.20
25/2/18-8:34:8,848,396,458,83.80,17.00,5.40,7.80
25/2/18-8:35:9,847,384,440,84.70,17.10,5.40,6.80
25/2/18-8:36:10,847,374,435,85.60,17.10,5.30,7.80
25/2/18-8:37:11,847,376,461,82.60,17.10,5.30,9.30
25/2/18-8:38:12,847,377,438,84.00,17.10,5.10,5.60
25/2/18-8:39:13,847,376,451,85.60,17.20,5.20,5.80
25/2/18-8:40:13,847,382,444,83.40,17.20,5.20,7.50
25/2/18-8:41:14,847,373,442,83.20,17.30,4.80,6.80
25/2/18-8:42:15,847,374,447,82.00,17.30,4.90,6.60
25/2/18-8:43:16,847,369,443,82.60,17.30,4.80,6.70
25/2/18-8:44:17,847,363,439,81.00,17.40,5.20,6.70
25/2/18-8:45:18,847,364,442,81.40,17.40,4.60,5.10
25/2/18-8:46:19,847,373,476,83.30,17.50,4.40,7.00
25/2/18-8:47:20,847,390,492,80.50,17.50,5.10,7.40
25/2/18-8:48:21,848,392,533,78.90,17.50,5.60,6.20
25/2/18-8:49:22,847,390,473,78.30,17.60,4.80,8.10
25/2/18-8:50:23,847,387,467,80.20,17.70,4.90,8.20
25/2/18-8:51:24,847,360,446,81.00,17.70,5.10,10.70
25/2/18-8:52:25,847,351,447,79.00,17.80,5.40,8.60
25/2/18-8:53:26,847,356,452,78.80,17.80,5.20,6.80
25/2/18-8:54:27,846,356,444,79.60,17.90,5.30,6.80
25/2/18-8:55:28,846,351,445,79.10,18.00,5.50,6.50
25/2/18-8:56:29,847,346,474,76.80,18.00,5.60,6.70
25/2/18-8:57:30,846,356,454,76.90,18.10,6.40,8.30
25/2/18-8:58:31,847,334,441,77.00,18.20,5.60,8.70
25/2/18-8:59:32,847,290,424,76.50,18.20,5.70,6.60
25/2/18-9:0:33,847,311,491,75.20,18.30,5.50,6.60
25/2/18-9:1:34,847,341,480,75.30,18.30,5.40,7.80
25/2/18-9:2:35,847,308,434,78.90,18.40,6.60,9.60
25/2/18-9:3:36,847,312,451,74.70,18.40,6.50,9.00
25/2/18-9:4:37,846,335,468,76.30,18.50,5.50,6.00
25/2/18-9:5:38,847,357,488,77.30,18.50,5.20,6.60
25/2/18-9:6:39,847,347,462,76.70,18.60,6.20,7.40
25/2/18-9:7:40,847,349,535,77.10,18.60,6.10,7.30
25/2/18-9:8:41,847,314,434,78.20,18.60,6.20,7.80
25/2/18-9:9:42,847,329,456,74.40,18.60,6.60,8.40
25/2/18-9:10:43,847,340,444,78.10,18.70,6.40,7.30
25/2/18-9:11:44,846,340,465,77.70,18.80,7.40,9.50
25/2/18-9:12:45,847,347,496,76.70,18.80,6.70,7.40
25/2/18-9:13:46,846,332,441,76.90,18.90,6.30,7.30
25/2/18-9:14:47,847,334,453,77.50,18.90,7.80,9.30
25/2/18-9:15:48,846,327,476,75.90,18.90,7.80,9.40
25/2/18-9:16:49,846,339,453,76.00,18.90,7.10,7.90
25/2/18-9:17:50,847,296,429,75.10,19.00,8.50,9.40
25/2/18-9:18:51,847,292,444,75.60,19.00,8.50,10.80
25/2/18-9:19:52,847,285,468,75.70,19.00,8.10,9.00
25/2/18-9:20:53,847,305,463,76.60,19.00,8.70,10.50
25/2/18-9:21:54,846,305,447,76.70,19.10,8.90,10.90
25/2/18-9:22:54,846,328,470,77.40,19.10,8.30,10.10
25/2/18-9:23:55,846,296,435,73.50,19.20,7.70,8.60
25/2/18-9:24:56,847,260,429,73.10,19.20,8.30,10.00
25/2/18-9:25:57,847,283,454,73.20,19.20,8.10,9.10
25/2/18-9:26:58,846,349,544,75.50,19.20,7.00,8.70
25/2/18-9:27:59,846,320,447,74.90,19.20,7.60,8.40
25/2/18-9:29:0,846,305,463,72.00,19.30,7.90,8.70
25/2/18-9:30:1,846,329,449,73.80,19.30,7.80,9.50
25/2/18-9:31:2,846,315,450,71.20,19.30,8.50,9.50
25/2/18-9:32:3,847,289,450,70.00,19.40,7.60,10.10
25/2/18-9:33:4,846,301,450,71.30,19.40,7.80,8.70
25/2/18-9:34:5,847,306,460,70.50,19.40,8.80,10.20
25/2/18-9:35:6,846,323,479,70.40,19.50,9.80,10.90
25/2/18-9:36:7,846,353,533,70.60,19.50,9.50,14.70
25/2/18-9:37:8,847,355,472,71.00,19.50,8.10,10.00
25/2/18-9:38:9,847,337,455,70.80,19.60,8.30,9.10
25/2/18-9:39:10,847,340,461,70.10,19.60,9.80,10.80
25/2/18-9:40:11,846,372,576,67.50,19.60,8.80,9.70
25/2/18-9:41:12,846,343,445,69.40,19.70,9.10,14.90
25/2/18-9:42:13,846,321,446,70.70,19.70,9.60,13.50
25/2/18-9:43:14,847,336,486,70.10,19.70,10.00,14.70
25/2/18-9:44:15,846,334,457,68.70,19.70,8.70,9.70
25/2/18-9:45:16,847,339,458,69.80,19.70,10.20,16.00
25/2/18-9:46:17,847,353,483,69.40,19.80,10.10,12.50
25/2/18-9:47:18,846,348,507,70.80,19.80,10.20,11.30
25/2/18-9:48:19,846,340,453,71.10,19.80,11.10,12.70
25/2/18-9:49:20,846,346,483,69.70,19.80,10.20,11.20
25/2/18-9:50:21,847,326,446,69.30,19.90,11.50,13.90
25/2/18-9:51:22,847,317,456,68.20,19.90,10.40,11.60
25/2/18-9:52:23,847,265,439,67.60,19.90,10.00,12.10
25/2/18-9:53:24,846,255,430,68.60,19.90,10.40,11.70
25/2/18-9:54:25,846,325,531,68.40,19.80,10.50,11.70
25/2/18-9:55:26,847,334,474,69.90,19.90,9.50,10.60
25/2/18-9:56:27,846,343,498,68.20,20.00,11.20,24.80
25/2/18-9:57:28,846,340,493,70.00,20.00,9.90,15.60
25/2/18-9:58:29,846,364,467,69.10,20.10,10.40,11.70
25/2/18-9:59:30,846,318,437,69.60,20.10,10.40,11.70
25/2/18-10:0:31,847,279,443,67.90,20.20,10.00,11.90
25/2/18-10:1:32,846,228,429,68.70,20.10,9.60,13.30
25/2/18-10:2:33,847,279,586,67.50,20.10,10.60,19.60
25/2/18-10:3:34,846,290,433,68.00,20.10,10.10,11.30
25/2/18-10:4:35,846,228,430,68.60,20.20,10.00,12.90
25/2/18-10:5:36,846,222,421,67.80,20.10,9.50,10.60
25/2/18-10:6:37,846,238,474,69.50,20.10,9.50,13.10
25/2/18-10:7:37,846,246,435,68.50,20.20,9.10,10.20
25/2/18-10:8:38,846,284,537,67.50,20.20,10.20,15.10
25/2/18-10:9:39,845,359,578,68.20,20.20,10.10,11.50
25/2/18-10:10:40,847,340,470,67.10,20.30,10.50,11.70
25/2/18-10:11:41,846,336,459,68.30,20.30,9.30,10.30
25/2/18-10:12:42,846,275,429,68.70,20.40,10.10,13.80
25/2/18-10:13:43,846,326,544,68.70,20.30,10.10,13.60
25/2/18-10:14:44,846,349,517,68.70,20.40,9.90,14.10
25/2/18-10:15:45,846,319,424,66.10,20.50,10.70,11.90
25/2/18-10:16:46,847,296,461,64.50,20.50,9.50,13.80
25/2/18-10:17:47,846,292,441,66.20,20.50,8.00,8.90
25/2/18-10:18:48,846,286,437,65.30,20.50,9.70,10.80
25/2/18-10:19:49,846,221,429,65.80,20.60,9.60,13.80
25/2/18-10:20:50,846,204,416,65.00,20.60,11.10,12.10
25/2/18-10:21:51,846,190,415,65.40,20.50,10.10,12.10
25/2/18-10:22:52,847,245,472,65.80,20.50,9.80,12.60
25/2/18-10:23:53,846,272,482,68.30,20.60,10.70,12.00
25/2/18-10:24:54,846,252,427,65.60,20.60,11.50,12.90
25/2/18-10:25:55,846,327,511,66.80,20.70,10.00,11.20
25/2/18-10:26:56,846,269,436,66.00,20.70,10.20,14.20
25/2/18-10:27:57,846,293,453,65.10,20.70,10.70,12.00
25/2/18-10:28:58,847,308,449,68.70,20.80,10.20,12.50
25/2/18-10:29:59,846,370,583,65.10,20.80,9.60,10.70
25/2/18-10:31:0,846,357,453,68.40,20.80,9.70,11.50
25/2/18-10:32:1,846,304,463,69.20,20.90,8.80,10.70
25/2/18-10:33:2,846,289,470,64.40,21.00,9.10,10.10
25/2/18-10:34:3,846,369,577,66.50,20.90,8.20,9.80
25/2/18-10:35:4,846,326,459,66.80,21.00,9.80,10.90
25/2/18-10:36:5,846,319,461,66.00,21.10,9.10,16.20
25/2/18-10:37:6,846,257,427,66.10,21.10,10.40,11.50
25/2/18-10:38:7,846,279,496,65.60,21.10,9.10,10.00
25/2/18-10:39:8,846,250,437,64.40,21.20,8.90,11.00
25/2/18-10:40:9,846,279,496,63.70,21.20,8.20,11.50
25/2/18-10:41:10,846,262,448,64.60,21.20,7.70,8.70
25/2/18-10:42:11,847,300,488,65.10,21.20,8.50,9.40
25/2/18-10:43:12,846,267,452,66.30,21.30,9.00,10.30
25/2/18-10:44:13,846,335,486,65.20,21.30,9.20,21.30
25/2/18-10:45:14,846,254,418,66.70,21.40,8.40,13.50
25/2/18-10:46:15,846,254,492,66.40,21.40,6.70,7.90
25/2/18-10:47:16,846,207,429,62.80,21.40,6.80,8.00
25/2/18-10:48:17,847,204,461,66.80,21.40,7.10,7.80
25/2/18-10:49:18,846,183,439,63.90,21.40,8.50,11.20
25/2/18-10:50:19,846,175,439,65.00,21.40,8.00,8.90
25/2/18-10:51:20,846,266,434,64.70,21.40,7.30,10.10
25/2/18-10:52:21,846,191,419,65.30,21.40,7.80,10.30
25/2/18-10:53:21,846,248,488,62.30,21.40,6.90,9.40
25/2/18-10:54:22,846,206,427,65.70,21.40,6.70,8.80
25/2/18-10:55:23,846,178,428,64.90,21.50,5.30,7.10
25/2/18-10:56:24,846,228,480,66.40,21.50,5.30,5.90
25/2/18-10:57:25,846,282,463,65.30,21.50,5.00,6.10
25/2/18-10:58:26,846,224,427,64.70,21.50,5.40,7.80
25/2/18-10:59:27,846,155,414,65.90,21.50,5.20,5.80
25/2/18-11:0:28,846,207,449,65.30,21.60,6.30,7.60
25/2/18-11:1:29,846,213,449,64.60,21.60,6.20,7.70
25/2/18-11:2:30,846,233,454,64.60,21.60,6.80,8.80
25/2/18-11:3:31,847,203,482,65.40,21.60,6.50,9.60
25/2/18-11:4:32,847,262,476,66.00,21.60,6.20,8.90
25/2/18-11:5:33,846,318,484,65.10,21.70,6.60,7.80
25/2/18-11:6:34,846,210,449,64.50,21.70,7.70,8.80
25/2/18-11:7:35,845,165,433,64.10,21.70,8.90,12.30
25/2/18-11:8:36,845,158,410,64.40,21.70,7.00,7.80
25/2/18-11:9:37,846,119,410,65.10,21.70,6.50,7.40
25/2/18-11:10:38,845,206,458,64.90,21.70,6.80,7.50
25/2/18-11:11:39,845,148,420,64.80,21.80,6.10,7.60
25/2/18-11:12:40,845,178,433,63.90,21.70,5.80,6.40
25/2/18-11:13:41,846,271,447,64.90,21.70,6.10,7.50
25/2/18-11:14:42,846,247,421,65.60,21.80,6.40,8.10
25/2/18-11:15:43,845,273,443,65.60,21.80,7.30,9.20
25/2/18-11:16:44,847,320,484,65.90,21.90,6.80,7.50
25/2/18-11:17:45,846,249,438,65.50,21.90,6.10,6.80
25/2/18-11:18:46,846,169,418,64.50,22.00,5.60,9.70
25/2/18-11:19:47,846,166,415,63.90,22.00,6.40,9.80
25/2/18-11:20:48,847,161,421,62.60,22.00,7.10,8.30
25/2/18-11:21:49,846,132,442,62.70,22.00,6.60,8.80
25/2/18-11:22:50,846,199,497,61.80,21.90,6.80,7.50
25/2/18-11:23:51,846,279,479,63.40,22.00,7.10,10.40
25/2/18-11:24:52,846,302,455,62.90,22.10,8.00,10.50
25/2/18-11:25:53,846,253,457,63.90,22.20,7.80,9.20
25/2/18-11:26:54,846,250,473,63.30,22.20,8.60,11.10
25/2/18-11:27:55,846,313,507,64.00,22.20,7.40,8.80
25/2/18-11:28:56,846,181,438,64.90,22.30,8.50,10.70
25/2/18-11:29:57,846,189,424,62.90,22.20,6.60,7.30
25/2/18-11:30:58,845,145,420,63.70,22.30,6.90,7.60
25/2/18-11:31:59,845,165,431,61.30,22.30,6.40,7.10
25/2/18-11:33:0,848,116,411,61.80,22.40,7.40,10.10
25/2/18-11:34:1,846,105,408,61.00,22.30,5.80,6.50
25/2/18-11:35:2,846,100,410,63.00,22.30,8.40,9.90
25/2/18-11:36:3,845,142,446,63.30,22.30,9.60,13.40
25/2/18-11:37:4,845,135,415,62.90,22.30,9.20,11.80
25/2/18-11:38:5,845,178,423,64.10,22.30,9.70,14.00
25/2/18-11:39:6,846,113,413,65.70,22.30,9.40,16.70
25/2/18-11:40:7,845,146,431,62.60,22.30,11.40,13.10
25/2/18-11:41:7,846,186,441,66.00,22.30,10.50,12.70
25/2/18-11:42:8,846,171,423,65.60,22.30,9.90,12.90
25/2/18-11:43:9,846,229,506,63.30,22.40,10.90,13.40
25/2/18-11:44:10,846,185,446,63.00,22.50,10.80,13.20
25/2/18-11:45:11,845,160,422,64.70,22.50,10.70,11.90
25/2/18-11:46:12,846,154,471,64.00,22.50,13.30,16.90
25/2/18-11:47:13,846,227,474,62.50,22.60,28.00,32.90
25/2/18-11:48:14,846,208,431,62.90,22.60,37.50,48.00
25/2/18-11:49:15,846,249,448,61.70,22.70,16.70,19.60
25/2/18-11:50:16,846,266,450,64.20,22.70,13.80,15.40
25/2/18-11:51:17,846,233,443,63.20,22.80,12.10,14.90
25/2/18-11:52:18,845,184,454,64.20,22.80,15.30,17.10
25/2/18-11:53:19,846,174,432,62.80,22.90,12.70,14.00
25/2/18-11:54:20,845,184,486,64.20,22.90,12.80,14.30
25/2/18-11:55:21,846,231,469,62.30,22.90,14.10,15.80
25/2/18-11:56:22,846,198,433,61.80,22.90,13.10,14.50
25/2/18-11:57:23,845,283,495,61.30,23.00,12.40,13.80
25/2/18-11:58:24,846,209,506,62.80,23.00,13.00,14.40
25/2/18-11:59:25,845,245,498,62.40,23.00,10.30,12.40
25/2/18-12:0:26,845,352,544,63.80,23.10,9.80,10.90
25/2/18-12:1:27,846,228,463,63.10,23.10,8.70,10.60
25/2/18-12:2:28,846,170,428,59.00,23.10,8.70,9.60
25/2/18-12:3:29,846,138,424,59.80,23.10,9.30,12.90
25/2/18-12:4:30,846,226,453,58.70,23.10,9.90,12.50
25/2/18-12:5:31,845,237,426,61.10,23.10,10.00,11.60
25/2/18-12:6:32,845,173,415,63.70,23.10,10.70,11.90
25/2/18-12:7:33,846,187,466,61.70,23.20,10.90,13.10
25/2/18-12:8:34,846,205,432,60.60,23.20,9.30,10.20
25/2/18-12:9:35,846,194,437,62.20,23.20,8.80,9.70
25/2/18-12:10:36,846,173,453,58.80,23.20,10.60,13.50
25/2/18-12:11:37,846,154,444,58.90,23.20,16.20,18.00
25/2/18-12:12:38,845,233,454,58.40,23.30,20.50,25.80
25/2/18-12:13:39,847,225,515,59.80,23.30,22.40,28.60
25/2/18-12:14:40,846,161,428,59.80,23.30,10.20,13.60
25/2/18-12:15:41,846,212,467,58.80,23.40,8.20,9.20
25/2/18-12:16:42,845,183,434,63.00,23.40,8.30,10.00
25/2/18-12:17:43,845,181,521,59.00,23.40,8.60,12.00
25/2/18-12:18:44,847,250,488,59.90,23.40,6.90,7.60
25/2/18-12:19:45,845,139,419,61.60,23.40,8.00,8.80
25/2/18-12:20:46,846,160,437,61.40,23.40,8.90,11.40
25/2/18-12:21:47,846,130,434,60.10,23.40,9.00,11.30
25/2/18-12:22:48,845,211,459,60.10,23.50,9.70,10.80
25/2/18-12:23:49,846,149,425,60.30,23.50,9.20,10.20
25/2/18-12:24:50,846,141,429,59.70,23.60,8.90,12.80
25/2/18-12:25:51,846,164,449,57.70,23.60,8.40,9.30
25/2/18-12:26:52,846,147,442,58.80,23.60,13.00,14.50
25/2/18-12:27:53,846,155,452,60.70,23.60,10.40,11.60
25/2/18-12:28:54,845,133,432,58.80,23.60,9.30,10.30
25/2/18-12:29:55,845,169,503,57.60,23.60,9.20,13.50
25/2/18-12:30:55,845,114,421,61.20,23.70,8.90,9.90
25/2/18-12:31:56,845,129,418,60.80,23.70,9.70,11.60
25/2/18-12:32:57,846,96,411,59.50,23.70,8.70,11.40
25/2/18-12:33:58,845,95,440,56.70,23.70,6.40,8.20
25/2/18-12:34:59,846,116,429,56.60,23.60,6.80,7.50
25/2/18-12:36:0,845,133,424,57.60,23.60,7.90,9.30
25/2/18-12:37:1,845,139,459,60.70,23.60,6.90,8.80
25/2/18-12:38:2,845,128,443,61.00,23.70,7.00,7.90
25/2/18-12:39:3,846,130,495,58.20,23.70,7.80,11.80
25/2/18-12:40:4,845,250,478,61.80,23.70,6.90,8.40
25/2/18-12:41:5,845,214,446,57.10,23.70,7.00,9.50
25/2/18-12:42:6,846,108,412,58.90,23.80,7.60,8.50
25/2/18-12:43:7,846,90,409,58.10,23.70,8.20,9.10
25/2/18-12:44:8,845,133,446,58.10,23.70,8.20,10.20
25/2/18-12:45:9,845,118,422,61.70,23.70,12.20,15.80
25/2/18-12:46:10,845,108,423,61.60,23.80,9.20,11.80
25/2/18-12:47:11,845,156,450,60.30,23.80,11.30,15.30
25/2/18-12:48:12,846,179,492,60.70,23.80,10.80,12.30
25/2/18-12:49:13,845,265,491,61.00,23.90,9.60,13.00
25/2/18-12:50:14,845,242,459,65.00,23.90,10.10,11.30
25/2/18-12:51:15,845,355,613,65.40,24.00,17.60,21.90
25/2/18-12:52:16,845,190,427,63.40,24.10,15.30,19.80
25/2/18-12:53:17,845,135,438,61.80,24.10,9.60,11.10
25/2/18-12:54:18,845,128,441,61.00,24.00,8.30,14.70
25/2/18-12:55:19,845,134,429,62.50,24.00,8.20,10.20
25/2/18-12:56:20,845,134,426,64.30,24.00,16.20,19.30
25/2/18-12:57:21,845,182,489,64.40,23.90,16.90,23.30
25/2/18-12:58:22,845,188,461,63.70,23.90,13.70,15.70
25/2/18-12:59:23,845,141,419,62.90,24.00,21.10,25.00
25/2/18-13:0:24,845,113,413,62.20,24.00,8.80,10.70
25/2/18-13:1:25,845,167,471,60.30,24.00,6.10,7.40
25/2/18-13:2:26,845,271,496,60.90,24.00,5.70,8.80
25/2/18-13:3:27,845,133,410,61.80,24.10,12.60,15.10
25/2/18-13:4:28,846,280,622,57.60,24.10,5.50,6.10
25/2/18-13:5:29,846,254,447,58.40,24.10,4.30,4.90
25/2/18-13:6:30,845,243,439,58.40,24.10,4.90,6.30
25/2/18-13:7:31,846,168,421,58.20,24.20,4.70,6.90
25/2/18-13:8:32,845,209,457,58.50,24.20,6.20,6.90
25/2/18-13:9:33,845,129,420,60.80,24.20,13.20,17.20
25/2/18-13:10:34,846,116,449,58.70,24.30,7.50,8.30
25/2/18-13:11:35,845,136,496,57.50,24.20,7.90,9.40
25/2/18-13:12:36,845,116,420,57.60,24.20,7.70,8.50
25/2/18-13:13:37,846,91,405,58.70,24.20,7.10,11.30
25/2/18-13:14:38,846,93,408,59.90,24.20,6.30,7.40
25/2/18-13:15:39,845,138,413,57.50,24.20,5.80,12.20
25/2/18-13:16:40,846,186,470,58.20,24.20,5.20,12.90
25/2/18-13:17:41,845,255,464,57.90,24.20,4.50,5.00
25/2/18-13:18:42,844,230,448,57.90,24.20,6.00,7.60
25/2/18-13:19:43,845,143,420,58.40,24.30,4.80,6.00
25/2/18-13:20:44,845,145,455,58.60,24.30,4.20,5.10
25/2/18-13:21:44,846,132,421,56.80,24.30,4.60,5.60
25/2/18-13:22:45,845,102,406,58.30,24.30,4.80,5.90
25/2/18-13:23:46,845,171,455,57.20,24.30,3.70,4.10
25/2/18-13:24:47,845,210,480,58.30,24.30,4.60,6.60
25/2/18-13:25:48,845,145,425,58.50,24.40,6.00,10.90
25/2/18-13:26:49,845,184,444,55.20,24.40,5.60,6.60
25/2/18-13:27:50,845,189,427,56.80,24.40,4.20,5.50
25/2/18-13:28:51,845,191,455,56.70,24.40,3.70,4.60
25/2/18-13:29:52,845,144,417,59.00,24.40,5.40,8.00
25/2/18-13:30:53,845,156,415,57.70,24.30,7.90,10.30
25/2/18-13:31:54,845,172,425,59.40,24.40,6.30,7.00
25/2/18-13:32:55,846,132,416,59.40,24.40,6.00,6.70
25/2/18-13:33:56,846,161,453,59.40,24.40,5.50,6.10
25/2/18-13:34:57,845,140,431,59.80,24.40,6.10,8.40
25/2/18-13:35:58,845,96,403,57.00,24.50,4.90,8.70
25/2/18-13:36:59,845,90,408,57.60,24.50,4.30,6.20
25/2/18-13:38:0,845,88,407,57.50,24.40,4.60,5.90
25/2/18-13:39:1,846,99,421,56.20,24.40,4.30,15.60
25/2/18-13:40:2,845,163,445,56.00,24.40,4.20,6.60
25/2/18-13:41:3,845,242,464,56.60,24.40,5.40,6.20
25/2/18-13:42:4,845,242,478,57.40,24.50,5.70,6.30
25/2/18-13:43:5,845,246,488,57.50,24.50,4.00,5.00
25/2/18-13:44:6,845,143,410,60.60,24.60,5.30,8.10
25/2/18-13:45:7,845,167,471,57.40,24.70,4.40,5.30
25/2/18-13:46:8,845,215,426,58.50,24.60,3.70,5.70
25/2/18-13:47:9,845,163,429,56.40,24.60,4.10,6.60
25/2/18-13:48:10,845,205,456,59.60,24.60,3.70,4.60
25/2/18-13:49:11,847,296,552,59.60,24.70,5.30,21.20
25/2/18-13:50:12,845,180,419,58.90,24.70,5.20,12.00
25/2/18-13:51:13,845,184,429,59.10,24.80,3.60,4.70
25/2/18-13:52:14,845,131,416,57.20,24.80,2.80,3.00
