Hora,O3,NO2,CO,Humedad,Temperatura,P25,P10
1/3/18-6:56:2,853,325,402,71.40,17.10,1.20,3.30
1/3/18-6:57:3,854,328,408,70.40,17.00,1.30,4.10
1/3/18-6:58:4,854,331,407,70.30,17.00,1.80,4.30
1/3/18-6:59:5,854,329,400,70.10,17.00,2.00,2.70
1/3/18-7:0:6,854,328,398,70.30,17.00,1.70,3.90
1/3/18-7:1:7,853,333,401,72.10,17.00,1.70,3.10
1/3/18-7:2:8,854,329,399,72.90,17.00,1.90,4.50
1/3/18-7:3:9,854,331,403,72.40,17.00,2.20,2.90
1/3/18-7:4:10,854,335,404,71.30,17.00,2.00,6.80
1/3/18-7:5:11,854,339,402,72.60,17.00,2.10,5.10
1/3/18-7:6:12,853,326,400,72.30,17.00,2.10,6.40
1/3/18-7:7:13,853,339,410,70.10,17.00,2.00,4.40
1/3/18-7:8:14,853,335,403,70.50,17.00,2.20,4.60
1/3/18-7:9:15,853,333,400,70.50,17.10,1.80,4.60
1/3/18-7:10:16,854,333,401,70.50,17.00,2.10,4.80
1/3/18-7:11:17,853,338,406,70.50,17.00,1.70,4.40
1/3/18-7:12:18,853,335,400,71.00,17.00,1.40,1.50
1/3/18-7:13:19,853,326,393,69.80,17.00,1.60,4.30
1/3/18-7:14:20,853,321,397,70.40,17.00,1.30,4.10
1/3/18-7:15:21,853,319,397,70.50,17.00,1.40,2.90
1/3/18-7:16:22,854,312,399,69.60,17.00,1.40,4.30
1/3/18-7:17:23,854,319,401,69.80,17.00,1.20,2.40
1/3/18-7:18:23,854,329,410,68.20,17.00,1.10,2.50
1/3/18-7:19:24,853,327,400,68.80,17.00,1.00,1.10
1/3/18-7:20:25,853,319,396,68.90,17.10,1.20,3.60
1/3/18-7:21:26,853,326,400,69.80,17.10,1.40,3.70
1/3/18-7:22:27,854,325,396,70.30,17.10,1.30,2.30
1/3/18-7:23:28,854,322,398,71.00,17.10,1.60,7.30
1/3/18-7:24:29,854,319,404,69.40,17.00,1.50,2.50
1/3/18-7:25:30,854,320,402,69.20,17.00,1.40,2.40
1/3/18-7:26:31,854,328,405,69.40,17.00,1.20,4.10
1/3/18-7:27:32,853,321,407,69.80,17.00,1.30,2.00
1/3/18-7:28:33,854,320,399,69.80,17.00,1.50,5.20
1/3/18-7:29:34,853,324,405,68.40,17.00,1.40,6.10
1/3/18-7:30:35,853,319,404,70.30,17.00,1.20,2.30
1/3/18-7:31:36,854,310,398,68.80,17.00,1.20,3.40
1/3/18-7:32:37,854,314,399,70.20,17.00,2.10,9.30
1/3/18-7:33:38,853,319,408,69.80,17.00,1.30,1.90
1/3/18-7:34:39,853,334,411,70.50,17.00,1.60,3.20
1/3/18-7:35:40,854,330,403,70.90,17.00,1.60,3.60
1/3/18-7:36:41,853,328,402,71.00,17.00,2.20,8.70
1/3/18-7:37:42,853,337,419,70.00,17.00,1.50,3.90
1/3/18-7:38:43,854,330,402,71.40,17.00,2.00,9.20
1/3/18-7:39:44,854,328,400,70.20,17.00,1.90,4.20
1/3/18-7:40:45,854,324,400,70.70,17.00,2.20,5.70
1/3/18-7:41:46,854,325,406,69.50,17.00,1.70,5.10
1/3/18-7:42:47,854,331,403,69.10,17.00,2.40,7.50
1/3/18-7:43:48,854,333,403,70.20,17.00,1.50,4.60
1/3/18-7:44:49,853,344,414,69.30,17.00,1.30,3.60
1/3/18-7:45:50,854,346,407,69.50,17.00,1.60,4.70
1/3/18-7:46:51,854,345,413,69.80,17.00,1.60,2.60
1/3/18-7:47:52,853,347,419,70.00,17.00,2.50,5.20
1/3/18-7:48:53,855,346,412,69.20,17.10,2.00,3.30
1/3/18-7:49:54,854,350,421,68.80,17.10,2.00,5.70
1/3/18-7:50:55,853,363,449,68.70,17.10,2.20,5.20
1/3/18-7:51:56,854,347,420,68.10,17.10,2.20,4.40
1/3/18-7:52:57,853,349,424,66.90,17.20,3.60,7.00
1/3/18-7:53:58,854,342,414,65.80,17.20,2.90,7.70
1/3/18-7:54:59,853,353,446,67.20,17.20,3.50,9.50
1/3/18-7:56:0,854,355,436,65.50,17.20,4.10,9.10
1/3/18-7:57:1,854,353,425,65.40,17.30,3.40,11.30
1/3/18-7:58:2,853,351,436,64.30,17.40,3.50,6.40
1/3/18-7:59:3,853,360,437,64.80,17.40,3.10,6.90
1/3/18-8:0:3,853,368,449,65.80,17.40,3.30,6.90
1/3/18-8:1:4,853,367,434,66.00,17.50,3.60,11.80
1/3/18-8:2:5,854,368,438,65.00,17.60,4.20,8.50
1/3/18-8:3:6,853,366,431,65.30,17.60,3.70,7.90
1/3/18-8:4:7,853,364,440,64.20,17.60,3.20,6.90
1/3/18-8:5:8,853,357,436,63.90,17.70,4.40,7.80
1/3/18-8:6:9,854,366,461,63.40,17.70,4.50,9.60
1/3/18-8:7:10,854,376,474,62.50,17.80,4.00,10.10
1/3/18-8:8:11,853,371,460,63.60,17.80,5.20,12.50
1/3/18-8:9:12,853,363,431,62.70,17.90,4.60,11.10
1/3/18-8:10:13,853,365,441,63.40,17.90,4.60,9.70
1/3/18-8:11:14,854,369,449,63.60,17.90,4.50,8.40
1/3/18-8:12:15,853,361,435,62.80,18.00,5.20,9.40
1/3/18-8:13:16,853,359,442,61.00,18.00,4.90,7.70
1/3/18-8:14:17,854,348,434,61.00,18.10,4.70,9.50
1/3/18-8:15:18,854,352,447,60.50,18.10,4.30,7.70
1/3/18-8:16:19,853,351,425,60.20,18.20,5.70,15.00
1/3/18-8:17:20,853,340,440,59.80,18.20,4.60,11.40
1/3/18-8:18:21,853,349,450,58.90,18.30,4.20,6.90
1/3/18-8:19:22,854,346,427,59.00,18.30,4.30,10.20
1/3/18-8:20:23,853,343,438,59.00,18.30,4.70,8.20
1/3/18-8:21:24,853,355,449,59.10,18.40,4.40,7.20
1/3/18-8:22:25,853,348,448,59.80,18.50,4.20,7.60
1/3/18-8:23:26,854,350,471,59.80,18.50,4.30,9.10
1/3/18-8:24:27,853,359,441,59.30,18.50,3.80,7.20
1/3/18-8:25:28,853,361,440,60.40,18.60,4.60,16.90
1/3/18-8:26:29,853,349,425,60.20,18.60,3.90,17.70
1/3/18-8:27:30,853,353,445,58.60,18.70,3.80,8.60
1/3/18-8:28:31,853,346,421,58.40,18.70,4.20,14.70
1/3/18-8:29:32,853,349,446,58.00,18.70,4.40,12.40
1/3/18-8:30:33,853,350,431,57.90,18.80,5.70,23.30
1/3/18-8:31:34,854,356,433,58.10,18.90,36.80,328.30
1/3/18-8:32:35,853,365,467,58.10,18.90,46.90,419.40
1/3/18-8:33:36,853,365,444,58.20,18.90,10.60,65.10
1/3/18-8:34:37,853,365,453,58.70,19.00,8.70,63.80
1/3/18-8:35:38,853,374,452,58.80,18.90,9.50,55.80
1/3/18-8:36:39,853,354,428,59.00,19.00,6.10,25.80
1/3/18-8:37:40,853,356,435,57.30,19.00,3.60,8.10
1/3/18-8:38:41,853,349,430,57.00,19.10,3.70,10.20
1/3/18-8:39:42,853,346,429,56.90,19.10,3.30,7.90
1/3/18-8:40:43,853,345,430,57.60,19.10,3.10,6.80
1/3/18-8:41:44,853,356,487,57.40,19.10,3.20,6.00
1/3/18-8:42:44,853,373,497,57.80,19.20,3.00,6.30
1/3/18-8:43:45,853,381,490,58.10,19.20,3.00,5.40
1/3/18-8:44:46,853,370,433,58.20,19.30,3.40,6.30
1/3/18-8:45:47,853,358,428,57.20,19.30,2.90,7.30
1/3/18-8:46:48,853,350,429,57.70,19.30,2.70,4.80
1/3/18-8:47:49,853,336,430,56.50,19.40,3.10,13.10
1/3/18-8:48:50,853,339,458,56.10,19.40,3.20,10.30
1/3/18-8:49:51,853,363,499,56.70,19.50,7.70,61.90
1/3/18-8:50:52,853,363,483,56.40,19.50,4.30,24.00
1/3/18-8:51:53,853,373,536,56.30,19.50,3.20,15.30
1/3/18-8:52:54,853,384,494,56.30,19.60,5.00,34.60
1/3/18-8:53:55,853,381,476,56.20,19.60,7.90,45.20
1/3/18-8:54:56,853,372,455,56.80,19.70,5.40,28.50
1/3/18-8:55:57,853,383,520,56.10,19.70,2.80,7.20
1/3/18-8:56:58,853,397,533,56.50,19.70,3.50,12.90
1/3/18-8:57:59,853,400,504,57.10,19.80,4.50,21.50
1/3/18-8:59:0,853,379,479,57.60,19.80,3.10,12.90
1/3/18-9:0:1,853,382,518,56.70,19.80,2.80,8.00
1/3/18-9:1:2,854,376,454,56.30,19.80,3.40,10.90
1/3/18-9:2:3,853,378,490,56.60,19.90,2.70,8.00
1/3/18-9:3:4,853,364,450,57.10,19.90,2.90,9.10
1/3/18-9:4:5,853,350,441,57.00,19.90,2.70,8.30
1/3/18-9:5:6,853,350,464,56.00,20.00,2.80,6.70
1/3/18-9:6:7,853,344,425,56.60,20.00,2.70,6.20
1/3/18-9:7:8,853,347,434,56.60,20.00,3.00,8.10
1/3/18-9:8:9,853,326,450,56.40,20.10,3.30,8.70
1/3/18-9:9:10,853,360,514,55.40,20.00,2.80,8.20
1/3/18-9:10:11,853,355,460,56.20,20.10,2.50,8.60
1/3/18-9:11:12,853,342,469,56.30,20.10,2.90,6.10
1/3/18-9:12:13,853,370,546,56.40,20.20,2.70,6.20
1/3/18-9:13:14,852,369,494,57.30,20.20,3.40,8.30
1/3/18-9:14:15,853,372,472,58.30,20.30,3.40,11.20
1/3/18-9:15:16,852,371,442,58.00,20.20,2.90,12.90
1/3/18-9:16:17,853,363,446,57.00,20.30,3.20,8.70
1/3/18-9:17:18,853,363,440,56.80,20.40,3.20,9.50
1/3/18-9:18:19,853,373,511,57.10,20.40,3.80,14.70
1/3/18-9:19:20,853,382,484,58.20,20.40,3.40,9.70
1/3/18-9:20:21,852,383,462,58.00,20.50,3.10,12.90
1/3/18-9:21:22,853,388,496,58.40,20.50,3.50,14.00
1/3/18-9:22:23,853,391,565,56.90,20.50,3.70,15.00
1/3/18-9:23:24,853,393,507,56.80,20.60,3.10,9.50
1/3/18-9:24:25,853,376,464,56.40,20.60,3.20,10.70
1/3/18-9:25:26,853,377,458,56.50,20.60,2.70,16.10
1/3/18-9:26:26,853,378,507,56.60,20.60,3.50,13.90
1/3/18-9:27:27,853,392,525,56.20,20.60,3.70,14.80
1/3/18-9:28:28,853,394,524,56.00,20.70,3.10,17.20
1/3/18-9:29:29,852,376,436,55.30,20.70,2.90,9.90
1/3/18-9:30:30,853,385,497,55.40,20.80,3.90,22.20
1/3/18-9:31:31,853,380,462,55.70,20.80,2.80,10.40
1/3/18-9:32:32,853,378,464,55.40,20.90,3.70,15.00
1/3/18-9:33:33,852,376,473,55.80,20.90,2.90,10.60
1/3/18-9:34:34,853,394,524,55.00,20.90,4.00,14.00
1/3/18-9:35:35,853,378,461,55.50,21.00,3.00,11.40
1/3/18-9:36:36,852,366,468,54.90,21.10,2.40,4.70
1/3/18-9:37:37,853,372,490,54.20,21.10,1.90,5.90
1/3/18-9:38:38,852,368,467,54.40,21.20,2.70,5.10
1/3/18-9:39:39,853,368,470,54.50,21.20,2.50,8.70
1/3/18-9:40:40,853,369,453,54.60,21.20,2.70,11.50
1/3/18-9:41:41,853,374,500,54.10,21.20,3.10,17.60
1/3/18-9:42:42,852,364,454,53.90,21.30,1.80,4.70
1/3/18-9:43:43,852,371,485,54.10,21.30,2.60,9.60
1/3/18-9:44:44,853,369,480,55.10,21.30,2.10,5.20
1/3/18-9:45:45,853,391,529,54.60,21.40,2.80,11.40
1/3/18-9:46:46,853,400,523,54.70,21.40,3.10,12.40
1/3/18-9:47:47,853,396,525,54.50,21.50,2.50,7.20
1/3/18-9:48:48,853,386,485,53.40,21.50,3.60,15.70
1/3/18-9:49:49,853,378,446,53.90,21.50,3.60,18.40
1/3/18-9:50:50,852,378,498,53.70,21.50,2.90,11.00
1/3/18-9:51:51,853,372,468,53.10,21.60,3.00,10.50
1/3/18-9:52:52,853,353,421,53.40,21.60,2.10,6.70
1/3/18-9:53:53,853,348,490,52.20,21.70,2.40,6.70
1/3/18-9:54:54,853,353,454,52.30,21.70,1.70,3.80
1/3/18-9:55:55,852,358,441,52.60,21.80,2.10,9.40
1/3/18-9:56:56,853,361,457,53.00,21.80,2.40,12.90
1/3/18-9:57:57,852,349,427,52.80,21.80,2.10,8.40
1/3/18-9:58:58,852,350,459,52.70,21.90,2.30,7.20
1/3/18-9:59:59,853,349,426,52.70,21.90,2.40,9.50
1/3/18-10:1:0,853,342,435,52.90,22.00,1.50,6.90
1/3/18-10:2:1,853,376,540,52.50,22.00,1.60,5.70
1/3/18-10:3:2,852,367,478,52.90,22.10,2.70,10.50
1/3/18-10:4:3,852,388,525,52.70,22.10,2.50,11.30
1/3/18-10:5:4,852,360,444,51.80,22.20,2.00,10.30
1/3/18-10:6:5,852,346,422,51.70,22.20,1.70,3.80
1/3/18-10:7:6,853,339,426,52.00,22.30,2.60,20.10
1/3/18-10:8:7,852,331,419,51.50,22.30,1.90,5.00
1/3/18-10:9:8,853,373,579,51.10,22.30,2.00,8.80
1/3/18-10:10:9,852,368,465,50.70,22.40,2.30,11.20
1/3/18-10:11:10,852,357,446,50.30,22.40,1.80,7.00
1/3/18-10:12:11,852,368,484,51.60,22.50,1.50,2.80
1/3/18-10:13:11,852,351,448,51.40,22.50,1.70,7.10
1/3/18-10:14:12,852,352,428,51.00,22.60,2.00,7.20
1/3/18-10:15:13,853,352,458,51.00,22.60,2.20,9.80
1/3/18-10:16:14,852,357,433,51.20,22.60,2.70,18.40
1/3/18-10:17:15,852,357,430,51.10,22.70,2.20,8.60
1/3/18-10:18:16,852,361,441,51.40,22.70,2.00,10.20
1/3/18-10:19:17,852,361,429,50.90,22.70,2.90,14.10
1/3/18-10:20:18,852,373,484,50.90,22.70,2.50,11.80
1/3/18-10:21:19,853,371,460,50.30,22.70,1.70,5.60
1/3/18-10:22:20,852,383,514,49.70,22.80,1.90,7.60
1/3/18-10:23:21,852,374,486,48.60,22.80,2.00,6.10
1/3/18-10:24:22,852,354,442,48.90,22.80,2.00,4.90
1/3/18-10:25:23,852,345,426,48.60,22.80,1.90,9.30
1/3/18-10:26:24,853,336,431,49.00,22.80,1.70,7.10
1/3/18-10:27:25,852,361,436,49.70,22.90,3.10,14.10
1/3/18-10:28:26,852,366,488,51.00,22.90,2.40,12.10
1/3/18-10:29:27,852,379,500,50.90,22.90,1.70,4.30
1/3/18-10:30:28,852,366,433,48.90,23.00,1.80,4.60
1/3/18-10:31:29,853,363,433,49.20,23.10,1.20,4.00
1/3/18-10:32:30,852,364,439,49.00,23.10,1.70,5.40
1/3/18-10:33:31,852,355,465,49.00,23.20,1.90,5.20
1/3/18-10:34:32,852,353,431,49.10,23.20,1.80,5.70
1/3/18-10:35:33,852,376,542,48.90,23.20,2.00,6.40
1/3/18-10:36:34,853,405,564,49.30,23.30,1.50,5.10
1/3/18-10:37:35,852,376,438,49.10,23.30,1.40,4.10
1/3/18-10:38:36,852,374,492,48.30,23.30,1.60,3.60
1/3/18-10:39:37,852,372,537,47.70,23.40,1.60,2.80
1/3/18-10:40:38,853,379,521,47.80,23.40,1.70,6.00
1/3/18-10:41:39,852,379,468,47.30,23.40,1.30,4.60
1/3/18-10:42:40,852,375,458,47.10,23.50,1.70,5.90
1/3/18-10:43:41,852,401,591,46.90,23.50,1.50,5.40
1/3/18-10:44:42,852,369,520,46.00,23.60,1.60,4.50
1/3/18-10:45:43,852,372,479,46.10,23.60,1.50,3.70
1/3/18-10:46:44,852,370,471,46.10,23.60,1.60,7.30
1/3/18-10:47:45,852,365,539,46.90,23.60,1.70,4.40
1/3/18-10:48:46,852,406,564,47.50,23.70,1.70,6.90
1/3/18-10:49:47,852,410,552,47.30,23.60,1.40,2.80
1/3/18-10:50:48,852,385,439,46.80,23.70,1.40,3.60
1/3/18-10:51:49,852,384,526,46.50,23.70,1.90,7.30
1/3/18-10:52:50,852,358,490,46.30,23.70,1.70,5.70
1/3/18-10:53:51,852,377,534,46.00,23.70,1.50,6.20
1/3/18-10:54:52,852,361,436,46.30,23.80,1.60,3.80
1/3/18-10:55:53,852,375,508,46.20,23.80,1.90,5.20
1/3/18-10:56:54,852,366,441,46.40,23.80,1.80,7.10
1/3/18-10:57:55,852,346,471,46.20,23.80,1.90,7.40
1/3/18-10:58:56,852,349,472,45.80,23.90,1.80,8.50
1/3/18-10:59:57,852,385,582,45.50,23.90,1.80,4.80
1/3/18-11:0:58,852,384,534,45.30,23.90,1.80,4.80
1/3/18-11:1:59,853,384,490,45.70,23.90,1.80,8.80
1/3/18-11:2:59,853,373,478,45.80,24.00,1.90,10.00
1/3/18-11:4:0,852,370,477,45.90,24.00,1.60,3.90
1/3/18-11:5:1,852,346,512,45.80,24.10,2.10,6.60
1/3/18-11:6:2,852,374,467,46.40,24.10,1.80,7.10
1/3/18-11:7:3,852,388,513,46.40,24.20,1.90,8.60
1/3/18-11:8:4,853,399,546,46.30,24.20,1.80,4.10
1/3/18-11:9:5,852,404,581,46.20,24.20,1.80,5.20
1/3/18-11:10:6,852,378,445,45.50,24.30,1.90,7.30
1/3/18-11:11:7,853,365,449,45.20,24.30,2.10,7.30
1/3/18-11:12:8,852,355,437,45.40,24.30,2.40,6.50
1/3/18-11:13:9,852,349,474,45.20,24.40,2.20,11.00
1/3/18-11:14:10,852,380,568,44.70,24.40,2.10,5.10
1/3/18-11:15:11,852,367,540,44.70,24.40,2.00,7.60
1/3/18-11:16:12,852,385,505,45.40,24.40,2.30,8.80
1/3/18-11:17:13,852,376,493,45.20,24.50,1.90,5.20
1/3/18-11:18:14,852,339,452,44.30,24.50,2.10,7.70
1/3/18-11:19:15,852,315,458,44.10,24.50,2.10,3.80
1/3/18-11:20:16,852,353,614,43.50,24.50,2.20,8.60
1/3/18-11:21:17,852,374,499,43.30,24.50,1.70,6.50
1/3/18-11:22:18,852,326,441,43.00,24.60,2.00,5.60
1/3/18-11:23:19,852,342,651,42.50,24.60,2.20,7.40
1/3/18-11:24:20,852,344,492,43.20,24.60,1.80,4.60
1/3/18-11:25:21,851,401,585,43.30,24.60,1.50,3.40
1/3/18-11:26:22,852,386,506,44.00,24.60,1.90,3.80
1/3/18-11:27:23,852,353,450,44.40,24.70,1.70,4.10
1/3/18-11:28:24,852,326,420,44.50,24.70,2.10,3.90
1/3/18-11:29:25,852,291,461,41.90,24.70,1.90,6.70
1/3/18-11:30:26,852,318,552,42.80,24.70,2.40,9.10
1/3/18-11:31:27,852,368,581,43.00,24.70,1.70,4.60
1/3/18-11:32:28,852,370,503,42.90,24.80,2.10,7.10
1/3/18-11:33:29,852,377,466,42.90,24.90,1.60,2.70
1/3/18-11:34:30,852,347,480,42.90,24.90,2.10,7.60
1/3/18-11:35:31,852,342,516,44.00,24.90,2.20,6.80
1/3/18-11:36:32,852,323,472,43.60,24.90,2.00,7.80
1/3/18-11:37:33,852,342,480,43.50,25.00,2.20,8.60
1/3/18-11:38:34,852,364,550,43.70,25.00,2.40,4.30
1/3/18-11:39:35,852,354,436,44.10,25.00,2.40,5.80
1/3/18-11:40:36,852,343,454,43.30,25.00,1.50,2.00
1/3/18-11:41:37,852,358,528,43.20,25.10,1.70,5.90
1/3/18-11:42:38,852,358,469,42.60,25.10,2.00,3.20
1/3/18-11:43:39,852,348,448,41.90,25.10,1.70,5.00
1/3/18-11:44:40,852,309,427,42.30,25.20,2.30,7.60
1/3/18-11:45:41,852,324,509,42.50,25.20,2.10,5.00
1/3/18-11:46:42,852,312,476,43.60,25.20,2.20,6.60
1/3/18-11:47:43,852,273,440,42.80,25.20,1.80,4.60
1/3/18-11:48:44,852,337,514,40.60,25.20,1.40,5.70
1/3/18-11:49:45,852,355,534,40.90,25.20,1.60,4.70
1/3/18-11:50:46,852,318,437,42.30,25.30,2.00,5.50
1/3/18-11:51:47,852,335,503,41.60,25.30,1.60,4.20
1/3/18-11:52:48,852,335,482,41.40,25.30,1.90,3.70
1/3/18-11:53:49,852,337,460,42.10,25.30,1.80,5.10
1/3/18-11:54:49,851,322,473,41.50,25.40,2.10,8.10
1/3/18-11:55:50,851,324,444,40.90,25.50,1.50,3.90
1/3/18-11:56:51,852,312,494,41.40,25.50,1.70,2.90
1/3/18-11:57:52,852,357,546,42.30,25.50,1.70,3.00
1/3/18-11:58:53,852,296,436,42.00,25.50,1.60,3.40
1/3/18-11:59:54,851,295,481,41.90,25.50,2.10,7.60
1/3/18-12:0:55,852,270,517,42.20,25.50,1.80,4.10
1/3/18-12:1:56,851,251,411,41.70,25.50,2.10,6.50
1/3/18-12:2:57,851,168,406,41.10,25.50,2.40,10.40
1/3/18-12:3:58,851,223,465,41.10,25.40,2.10,4.00
1/3/18-12:4:59,851,266,529,42.00,25.40,1.70,2.80
1/3/18-12:6:0,852,290,423,42.10,25.50,1.70,6.50
1/3/18-12:7:1,852,277,501,41.90,25.50,1.90,6.10
1/3/18-12:8:2,851,302,538,42.00,25.50,1.70,5.80
1/3/18-12:9:3,852,363,517,42.40,25.60,1.50,3.30
1/3/18-12:10:4,851,279,433,42.70,25.60,1.70,3.90
1/3/18-12:11:5,851,284,445,42.40,25.60,1.90,9.70
1/3/18-12:12:6,852,312,569,42.90,25.60,1.90,4.80
1/3/18-12:13:7,851,418,631,42.20,25.70,1.90,5.20
1/3/18-12:14:8,852,396,518,42.00,25.70,1.70,3.80
1/3/18-12:15:9,852,389,456,42.10,25.80,2.60,8.00
1/3/18-12:16:10,852,360,450,42.90,25.80,2.40,3.90
1/3/18-12:17:11,851,351,495,43.90,25.90,2.00,4.40
1/3/18-12:18:12,851,197,412,44.00,25.90,2.30,7.40
1/3/18-12:19:13,851,233,449,40.70,25.90,1.80,5.50
1/3/18-12:20:14,852,185,425,42.40,25.90,1.90,3.80
1/3/18-12:21:15,852,274,443,41.40,25.90,1.90,3.30
1/3/18-12:22:16,852,176,413,41.10,25.90,2.30,6.50
1/3/18-12:23:17,852,300,506,40.50,25.90,2.10,4.30
1/3/18-12:24:18,852,184,407,41.00,25.90,1.70,3.80
1/3/18-12:25:19,852,243,468,39.00,25.90,1.70,3.00
1/3/18-12:26:20,852,296,479,40.50,25.90,1.80,3.20
1/3/18-12:27:21,851,370,565,41.00,25.90,1.70,3.40
1/3/18-12:28:22,852,327,449,42.10,26.00,2.00,3.90
1/3/18-12:29:23,852,333,446,41.20,26.00,2.40,7.50
1/3/18-12:30:24,851,291,447,42.00,26.10,2.50,6.20
1/3/18-12:31:25,851,302,502,42.30,26.10,2.60,4.90
1/3/18-12:32:26,852,315,450,43.30,26.10,2.60,4.00
1/3/18-12:33:27,852,235,412,42.30,26.10,3.00,7.60
1/3/18-12:34:28,852,173,451,41.80,26.10,3.30,9.80
1/3/18-12:35:29,852,187,462,42.50,26.10,3.60,8.50
1/3/18-12:36:30,852,193,472,42.30,26.10,3.90,5.10
1/3/18-12:37:31,852,278,471,42.20,26.10,3.50,8.50
1/3/18-12:38:32,851,266,501,43.00,26.10,4.00,6.80
1/3/18-12:39:33,852,219,461,43.10,26.10,4.20,7.70
1/3/18-12:40:34,851,274,477,42.40,26.10,3.60,6.10
1/3/18-12:41:35,852,295,526,42.80,26.10,3.90,8.20
1/3/18-12:42:36,851,324,453,41.90,26.10,3.30,4.80
1/3/18-12:43:37,852,201,413,42.20,26.20,3.00,3.90
1/3/18-12:44:38,852,257,531,41.60,26.20,3.00,5.00
1/3/18-12:45:39,852,236,442,41.70,26.20,2.90,7.30
1/3/18-12:46:40,852,221,433,41.80,26.30,3.50,5.50
1/3/18-12:47:41,851,283,545,42.30,26.30,3.00,5.50
1/3/18-12:48:41,851,289,491,42.60,26.30,2.70,6.70
1/3/18-12:49:42,852,368,625,42.30,26.40,2.50,4.70
1/3/18-12:50:43,851,386,531,42.70,26.40,2.00,3.40
1/3/18-12:51:44,852,369,502,43.20,26.40,1.80,3.60
1/3/18-12:52:45,851,275,420,42.10,26.50,2.10,4.90
1/3/18-12:53:46,851,176,427,42.20,26.50,2.10,4.00
1/3/18-12:54:47,851,282,526,40.60,26.40,1.50,2.80
1/3/18-12:55:48,851,195,448,41.30,26.40,1.80,9.60
1/3/18-12:56:49,851,198,449,40.50,26.40,1.40,2.90
1/3/18-12:57:50,852,178,443,40.90,26.40,1.90,4.60
1/3/18-12:58:51,851,271,439,41.00,26.50,1.50,3.90
1/3/18-12:59:52,851,167,432,40.40,26.40,1.70,4.20
1/3/18-13:0:53,851,125,391,39.10,26.40,1.30,1.70
1/3/18-13:1:54,851,114,392,37.90,26.40,1.60,3.90
1/3/18-13:2:55,852,113,394,38.40,26.30,1.40,2.30
1/3/18-13:3:56,851,123,412,40.80,26.30,1.50,4.90
1/3/18-13:4:57,851,237,534,40.50,26.30,1.30,2.70
1/3/18-13:5:58,851,263,459,39.80,26.40,1.60,5.70
1/3/18-13:6:59,851,333,548,40.60,26.40,1.50,4.00
1/3/18-13:8:0,851,287,443,41.50,26.50,1.60,3.60
1/3/18-13:9:1,851,321,485,42.00,26.50,1.60,4.00
1/3/18-13:10:2,852,337,525,41.70,26.60,1.50,3.00
1/3/18-13:11:3,851,331,439,41.80,26.50,1.50,3.30
1/3/18-13:12:4,851,315,517,41.00,26.60,1.70,5.40
1/3/18-13:13:5,851,270,422,41.40,26.60,3.30,4.40
1/3/18-13:14:6,851,197,485,41.30,26.60,2.60,4.60
1/3/18-13:15:7,851,246,431,39.10,26.60,1.60,3.60
1/3/18-13:16:8,851,323,556,40.10,26.70,1.70,2.80
1/3/18-13:17:9,851,195,406,40.50,26.70,2.20,3.10
1/3/18-13:18:10,851,203,540,38.60,26.70,4.30,7.30
1/3/18-13:19:11,851,355,548,39.60,26.70,3.90,11.20
1/3/18-13:20:12,852,275,427,41.50,26.70,3.20,5.80
1/3/18-13:21:13,852,173,405,40.10,26.80,1.90,3.90
1/3/18-13:22:14,851,154,488,39.30,26.80,1.50,2.90
1/3/18-13:23:15,851,248,432,39.80,26.80,1.30,2.30
1/3/18-13:24:16,851,240,473,40.40,26.80,1.20,1.70
1/3/18-13:25:17,850,345,546,42.10,26.80,1.40,1.70
1/3/18-13:26:18,851,209,416,40.40,26.90,1.40,4.80
1/3/18-13:27:19,852,206,543,41.30,26.90,1.30,1.70
1/3/18-13:28:20,852,265,491,41.10,26.90,1.60,4.00
1/3/18-13:29:21,852,175,462,40.60,26.90,1.20,1.80
1/3/18-13:30:22,852,172,434,39.30,26.80,1.20,2.40
1/3/18-13:31:23,851,143,407,39.80,26.90,1.50,4.30
1/3/18-13:32:24,851,150,428,39.40,26.90,1.30,3.00
1/3/18-13:33:25,851,121,397,39.70,26.90,1.10,1.50
1/3/18-13:34:26,852,152,427,38.40,26.90,1.40,2.50
1/3/18-13:35:27,851,220,511,39.60,26.90,1.30,4.00
1/3/18-13:36:28,851,150,399,40.10,26.90,1.50,4.60
1/3/18-13:37:29,851,118,400,38.80,26.90,1.30,2.50
1/3/18-13:38:30,851,171,456,38.50,26.90,1.10,2.40
1/3/18-13:39:31,851,265,559,39.30,26.90,1.20,3.10
1/3/18-13:40:32,851,215,418,40.20,26.90,1.40,2.20
1/3/18-13:41:33,851,173,412,39.40,27.00,1.10,1.80
1/3/18-13:42:34,851,153,439,41.50,27.00,1.10,4.00
1/3/18-13:43:35,851,228,504,39.60,27.00,1.30,2.30
1/3/18-13:44:35,852,297,501,40.40,27.00,1.20,3.00
1/3/18-13:45:36,851,217,431,41.40,27.00,1.30,5.70
1/3/18-13:46:37,851,191,426,39.80,27.10,1.90,2.40
1/3/18-13:47:38,851,306,577,39.40,27.10,1.20,5.00
1/3/18-13:48:39,851,305,454,39.50,27.20,1.20,2.10
1/3/18-13:49:40,851,211,434,40.80,27.20,1.80,6.20
1/3/18-13:50:41,851,267,462,40.90,27.30,1.60,5.80
1/3/18-13:51:42,851,280,469,41.50,27.30,1.60,3.10
