Hora,O3,NO2,CO,Humedad,Temperatura,P25,P10
6/3/18-6:56:20,841,126,328,40.70,18.40,4.20,5.30
6/3/18-6:57:20,842,125,325,40.90,18.30,4.50,8.50
6/3/18-6:58:21,841,130,345,40.40,18.40,3.70,6.20
6/3/18-6:59:22,841,126,332,41.40,18.30,4.10,5.90
6/3/18-7:0:23,841,159,344,42.60,18.30,3.90,8.90
6/3/18-7:1:24,842,141,337,42.30,18.40,4.00,7.20
6/3/18-7:2:25,841,123,320,42.00,18.40,4.30,7.00
6/3/18-7:3:26,841,125,325,40.60,18.40,4.40,8.80
6/3/18-7:4:27,841,115,324,40.30,18.40,4.80,7.60
6/3/18-7:5:28,841,114,317,40.30,18.30,3.90,6.50
6/3/18-7:6:29,842,117,331,40.10,18.30,4.30,7.50
6/3/18-7:7:30,840,124,331,41.10,18.30,4.10,6.90
6/3/18-7:8:31,840,133,339,40.90,18.30,4.60,8.30
6/3/18-7:9:32,842,125,332,40.50,18.40,3.90,8.40
6/3/18-7:10:33,842,135,335,40.70,18.40,4.30,9.00
6/3/18-7:11:34,842,145,336,41.20,18.40,4.40,8.80
6/3/18-7:12:35,843,132,327,40.90,18.40,4.10,7.50
6/3/18-7:13:36,840,117,337,40.40,18.40,4.10,6.80
6/3/18-7:14:37,839,129,328,41.20,18.40,4.50,5.90
6/3/18-7:15:38,837,133,334,41.00,18.40,4.80,9.20
6/3/18-7:16:39,838,143,346,40.40,18.40,4.50,7.80
6/3/18-7:17:40,837,145,337,41.50,18.40,4.60,6.40
6/3/18-7:18:41,837,144,334,41.00,18.40,4.60,9.40
6/3/18-7:19:42,838,141,342,40.90,18.40,5.20,7.40
6/3/18-7:20:43,838,161,341,40.80,18.50,4.70,9.40
6/3/18-7:21:44,837,152,336,41.30,18.50,4.30,8.90
6/3/18-7:22:45,837,151,341,40.50,18.50,5.30,11.70
6/3/18-7:23:46,839,150,343,39.90,18.50,4.90,8.50
6/3/18-7:24:47,836,155,335,40.90,18.50,4.90,9.40
6/3/18-7:25:48,837,133,326,40.40,18.50,5.00,9.60
6/3/18-7:26:49,838,133,334,39.70,18.50,5.40,12.70
6/3/18-7:27:50,839,139,343,40.10,18.50,4.80,11.20
6/3/18-7:28:51,839,153,345,40.40,18.40,5.70,20.50
6/3/18-7:29:52,840,153,342,41.30,18.40,5.10,12.60
6/3/18-7:30:53,840,146,340,40.90,18.40,4.80,13.80
6/3/18-7:31:54,841,134,333,40.90,18.40,5.40,11.00
6/3/18-7:32:55,840,135,333,40.10,18.40,4.80,11.10
6/3/18-7:33:56,837,130,327,39.60,18.40,5.00,11.50
6/3/18-7:34:57,837,137,341,39.50,18.40,4.50,15.20
6/3/18-7:35:58,839,151,360,41.20,18.50,5.00,20.90
6/3/18-7:36:59,838,148,335,41.40,18.50,4.90,11.30
6/3/18-7:38:0,839,132,327,40.70,18.50,5.00,15.60
6/3/18-7:39:0,842,136,354,40.40,18.50,4.60,7.20
6/3/18-7:40:1,839,156,356,40.70,18.50,5.10,13.50
6/3/18-7:41:2,840,142,333,41.70,18.50,5.90,22.30
6/3/18-7:42:3,839,146,335,41.10,18.40,5.30,16.90
6/3/18-7:43:4,840,140,336,40.60,18.50,5.30,22.20
6/3/18-7:44:5,839,135,330,40.90,18.50,5.40,21.10
6/3/18-7:45:6,839,136,334,40.20,18.50,4.40,10.00
6/3/18-7:46:7,839,141,339,41.50,18.40,4.80,10.50
6/3/18-7:47:8,839,142,330,41.20,18.50,4.60,15.50
6/3/18-7:48:9,839,145,335,40.90,18.50,4.10,16.70
6/3/18-7:49:10,839,146,336,40.70,18.50,3.90,9.60
6/3/18-7:50:11,838,168,362,40.80,18.50,5.20,26.80
6/3/18-7:51:12,840,148,332,41.50,18.50,4.60,13.70
6/3/18-7:52:13,839,136,326,40.70,18.50,4.00,9.20
6/3/18-7:53:14,837,166,349,40.00,18.50,3.60,14.50
6/3/18-7:54:15,839,151,344,41.20,18.50,3.90,19.70
6/3/18-7:55:16,839,154,339,39.90,18.50,4.20,16.30
6/3/18-7:56:17,837,180,362,40.40,18.50,3.90,9.40
6/3/18-7:57:18,837,178,342,41.70,18.60,3.90,13.20
6/3/18-7:58:19,839,154,339,40.60,18.60,4.30,10.90
6/3/18-7:59:20,837,154,349,40.00,18.60,3.60,7.20
6/3/18-8:0:21,839,140,344,40.30,18.60,3.60,10.30
6/3/18-8:1:22,838,132,327,39.90,18.60,3.50,5.10
6/3/18-8:2:23,839,133,337,40.20,18.60,3.60,9.50
6/3/18-8:3:24,839,140,342,41.00,18.60,3.70,12.20
6/3/18-8:4:25,838,155,340,40.30,18.60,3.90,7.20
6/3/18-8:5:26,838,148,348,40.30,18.70,3.50,5.80
6/3/18-8:6:27,839,142,335,39.70,18.70,4.30,9.50
6/3/18-8:7:28,841,142,335,39.60,18.70,4.10,10.70
6/3/18-8:8:29,838,134,336,41.00,18.80,3.70,6.60
6/3/18-8:9:30,838,165,377,40.30,18.80,4.00,10.70
6/3/18-8:10:31,838,169,346,41.10,18.80,4.90,8.90
6/3/18-8:11:32,838,162,348,41.30,18.80,4.70,9.50
6/3/18-8:12:33,837,148,333,41.60,18.90,5.30,13.00
6/3/18-8:13:34,840,145,356,39.90,18.80,5.90,14.00
6/3/18-8:14:35,839,150,334,39.90,18.90,6.10,13.00
6/3/18-8:15:36,839,143,350,39.60,18.90,6.20,11.50
6/3/18-8:16:37,839,148,352,39.20,18.90,5.90,11.10
6/3/18-8:17:38,838,149,347,39.70,19.00,6.50,15.50
6/3/18-8:18:39,836,157,341,39.00,19.00,6.20,11.50
6/3/18-8:19:40,838,143,341,39.20,19.00,6.40,28.90
6/3/18-8:20:41,838,142,342,39.70,19.00,5.70,15.60
6/3/18-8:21:41,837,157,366,39.80,19.10,6.20,13.20
6/3/18-8:22:42,838,158,340,40.20,19.10,5.90,14.00
6/3/18-8:23:43,838,159,350,40.00,19.10,6.30,13.60
6/3/18-8:24:44,837,149,343,65.60,19.10,5.50,13.10
6/3/18-8:25:45,838,144,337,39.80,19.20,6.30,13.90
6/3/18-8:26:46,838,151,354,39.40,19.20,5.40,11.50
6/3/18-8:27:47,838,170,361,40.90,19.20,6.10,12.50
6/3/18-8:28:48,838,168,345,41.40,19.30,6.80,14.50
6/3/18-8:29:49,839,172,355,40.50,19.20,5.60,11.00
6/3/18-8:30:50,838,151,335,39.40,19.30,6.20,14.40
6/3/18-8:31:51,837,145,353,39.20,19.40,5.90,13.40
6/3/18-8:32:52,839,140,339,38.50,19.40,5.70,11.20
6/3/18-8:33:53,838,141,352,38.80,19.40,5.60,9.10
6/3/18-8:34:54,838,148,349,39.10,19.40,5.90,11.80
6/3/18-8:35:55,839,133,336,39.00,19.40,5.70,14.20
6/3/18-8:36:56,839,125,334,39.50,19.40,5.30,9.60
6/3/18-8:37:57,839,124,346,39.10,19.40,4.90,9.70
6/3/18-8:38:58,840,121,332,39.20,19.40,4.20,5.60
6/3/18-8:39:59,840,133,352,40.70,19.40,4.70,12.20
6/3/18-8:41:0,840,126,329,40.30,19.40,5.10,9.50
6/3/18-8:42:1,840,137,360,39.60,19.40,4.80,8.60
6/3/18-8:43:2,838,160,368,41.30,19.50,4.90,12.20
6/3/18-8:44:3,843,150,344,41.40,19.50,4.60,11.30
6/3/18-8:45:4,837,150,349,40.30,19.60,4.80,9.80
6/3/18-8:46:5,838,153,347,40.70,19.60,4.70,9.10
6/3/18-8:47:6,837,160,371,40.70,19.60,4.90,7.50
6/3/18-8:48:7,839,151,346,39.00,19.70,5.10,12.40
6/3/18-8:49:8,839,147,352,39.00,19.70,4.50,8.60
6/3/18-8:50:9,838,146,343,39.20,19.70,4.70,10.10
6/3/18-8:51:10,837,157,364,38.60,19.70,4.50,7.00
6/3/18-8:52:11,837,162,351,38.80,19.70,4.60,8.00
6/3/18-8:53:12,839,144,342,39.40,19.80,5.10,10.50
6/3/18-8:54:13,837,166,352,39.20,19.80,4.30,9.00
6/3/18-8:55:14,837,173,355,39.10,19.90,4.30,7.20
6/3/18-8:56:15,838,160,339,39.00,19.90,5.20,11.70
6/3/18-8:57:16,837,164,341,38.90,19.90,4.60,11.50
6/3/18-8:58:17,837,174,350,39.30,20.00,4.50,8.80
6/3/18-8:59:18,838,169,400,38.90,20.00,4.80,10.30
6/3/18-9:0:19,841,185,367,39.50,20.10,4.30,6.50
6/3/18-9:1:20,836,194,409,39.60,20.10,4.40,10.70
6/3/18-9:2:21,838,221,417,40.20,20.20,4.10,8.00
6/3/18-9:3:22,838,221,368,40.50,20.30,4.00,9.00
6/3/18-9:4:23,838,191,341,40.00,20.30,4.10,10.70
6/3/18-9:5:24,837,195,357,39.80,20.30,4.20,9.40
6/3/18-9:6:24,837,210,377,39.70,20.40,4.40,12.60
6/3/18-9:7:25,837,210,375,39.80,20.40,4.90,10.70
6/3/18-9:8:26,840,229,415,40.50,20.40,4.40,12.30
6/3/18-9:9:27,838,232,484,39.90,20.50,5.30,12.30
6/3/18-9:10:28,838,216,358,39.80,20.50,4.80,14.30
6/3/18-9:11:29,838,199,356,39.70,20.60,5.60,13.70
6/3/18-9:12:30,837,195,347,39.40,20.60,5.00,10.70
6/3/18-9:13:31,836,195,352,39.70,20.60,5.60,11.90
6/3/18-9:14:32,838,189,377,39.50,20.60,5.20,14.60
6/3/18-9:15:33,838,190,355,39.20,20.60,4.90,9.80
6/3/18-9:16:34,840,182,347,39.80,20.70,5.60,13.00
6/3/18-9:17:35,836,204,416,39.90,20.70,5.20,15.00
6/3/18-9:18:36,836,207,378,40.30,20.70,4.80,11.30
6/3/18-9:19:37,838,179,343,40.10,20.80,4.80,13.00
6/3/18-9:20:38,836,155,337,39.30,20.80,5.20,14.70
6/3/18-9:21:39,836,177,371,39.10,20.80,4.60,9.30
6/3/18-9:22:40,836,189,352,39.90,20.90,5.30,12.70
6/3/18-9:23:41,835,158,344,39.60,20.90,5.50,15.40
6/3/18-9:24:42,838,168,380,39.30,20.90,4.80,18.40
6/3/18-9:25:43,837,170,344,38.90,20.90,5.20,14.00
6/3/18-9:26:44,838,176,373,38.60,21.00,4.20,10.20
6/3/18-9:27:45,838,183,372,38.30,21.00,4.60,11.70
6/3/18-9:28:46,838,161,340,38.90,21.00,4.40,8.80
6/3/18-9:29:47,836,173,411,37.70,21.10,5.00,11.70
6/3/18-9:30:48,837,171,359,37.90,21.10,5.10,9.90
6/3/18-9:31:49,838,134,340,38.20,21.10,4.60,11.20
6/3/18-9:32:50,837,143,344,38.20,21.10,4.20,7.30
6/3/18-9:33:51,838,133,360,36.80,21.20,5.30,10.70
6/3/18-9:34:52,836,136,350,37.10,21.20,4.50,13.20
6/3/18-9:35:53,838,136,385,37.60,21.20,4.60,12.20
6/3/18-9:36:54,838,136,337,38.00,21.30,4.70,9.10
6/3/18-9:37:55,838,124,337,37.80,21.30,5.10,13.60
6/3/18-9:38:56,837,130,347,37.70,21.30,5.20,13.10
6/3/18-9:39:57,837,137,374,38.80,21.30,5.80,13.40
6/3/18-9:40:58,836,151,375,37.80,21.30,5.60,11.10
6/3/18-9:41:59,837,168,394,38.00,21.40,5.60,14.20
6/3/18-9:43:0,836,174,388,38.20,21.40,6.40,34.00
6/3/18-9:44:1,837,157,351,39.00,21.50,5.80,29.10
6/3/18-9:45:2,838,155,378,37.80,21.50,5.60,12.50
6/3/18-9:46:3,837,131,337,37.40,21.50,6.30,11.30
6/3/18-9:47:4,837,145,390,36.60,21.60,6.10,15.80
6/3/18-9:48:5,836,126,337,36.60,21.60,5.00,10.90
6/3/18-9:49:6,837,131,355,36.70,21.60,5.70,20.40
6/3/18-9:50:7,839,127,346,36.40,21.70,5.50,11.70
6/3/18-9:51:8,840,131,337,36.40,21.70,6.20,14.40
6/3/18-9:52:8,840,116,333,36.20,21.70,5.60,11.10
6/3/18-9:53:9,839,129,351,36.00,21.70,6.80,16.30
6/3/18-9:54:10,839,123,344,35.80,21.70,6.70,14.90
6/3/18-9:55:11,839,124,339,35.90,21.70,6.40,13.10
6/3/18-9:56:12,839,138,359,36.90,21.80,6.70,25.30
6/3/18-9:57:13,838,155,389,37.20,21.80,7.20,21.10
6/3/18-9:58:14,837,230,627,37.30,21.80,6.50,15.20
6/3/18-9:59:15,837,216,385,36.70,21.90,6.30,13.10
6/3/18-10:0:16,839,167,385,36.80,21.90,6.70,14.60
6/3/18-10:1:17,839,160,347,36.90,22.00,6.30,15.30
6/3/18-10:2:18,838,139,350,36.90,22.10,6.50,9.80
6/3/18-10:3:19,837,143,426,35.80,22.10,5.80,12.80
6/3/18-10:4:20,837,124,342,35.60,22.10,6.40,14.60
6/3/18-10:5:21,839,130,384,35.70,22.20,6.10,14.00
6/3/18-10:6:22,841,145,388,36.10,22.20,5.60,14.00
6/3/18-10:7:23,838,150,409,36.60,22.30,5.10,10.30
6/3/18-10:8:24,836,133,348,35.30,22.30,4.50,17.30
6/3/18-10:9:25,838,126,344,35.00,22.40,4.30,23.40
6/3/18-10:10:26,839,128,346,35.30,22.40,3.90,7.10
6/3/18-10:11:27,837,123,330,35.90,22.40,3.50,11.00
6/3/18-10:12:28,836,123,344,35.50,22.50,3.70,9.20
6/3/18-10:13:29,838,128,351,35.00,22.50,3.80,10.60
6/3/18-10:14:30,841,126,343,35.20,22.50,3.00,7.60
6/3/18-10:15:31,838,133,378,34.90,22.60,2.80,9.70
6/3/18-10:16:32,838,131,337,35.00,22.70,3.00,9.00
6/3/18-10:17:33,836,146,408,35.60,22.70,3.20,18.00
6/3/18-10:18:34,838,129,366,36.00,22.70,3.20,19.10
6/3/18-10:19:35,837,114,349,34.90,22.80,2.90,6.20
6/3/18-10:20:36,837,127,366,33.90,22.70,2.50,6.90
6/3/18-10:21:37,837,128,350,34.10,22.80,2.60,6.60
6/3/18-10:22:38,837,134,355,34.80,22.80,2.60,7.90
6/3/18-10:23:39,837,128,342,34.70,22.80,3.10,9.10
6/3/18-10:24:40,837,139,405,34.30,22.80,4.00,29.90
6/3/18-10:25:41,836,136,357,34.80,22.80,2.90,10.90
6/3/18-10:26:42,838,119,333,35.00,22.80,2.40,7.10
6/3/18-10:27:43,839,117,361,35.00,22.90,2.40,6.00
6/3/18-10:28:44,838,144,466,34.00,22.80,2.20,5.70
6/3/18-10:29:45,840,128,334,34.20,22.90,2.00,6.70
6/3/18-10:30:46,840,150,384,34.20,22.90,2.50,9.60
6/3/18-10:31:47,838,137,355,34.30,23.00,2.10,11.00
6/3/18-10:32:48,839,168,403,33.80,23.00,2.30,6.20
6/3/18-10:33:49,840,216,477,33.10,23.10,2.30,9.00
6/3/18-10:34:50,839,153,374,34.40,23.10,2.10,4.50
6/3/18-10:35:51,840,148,344,33.40,23.10,1.80,5.80
6/3/18-10:36:52,838,141,350,32.90,23.20,1.60,6.80
6/3/18-10:37:53,840,130,351,33.30,23.20,1.60,6.40
6/3/18-10:38:54,839,121,345,33.10,23.20,2.00,11.10
6/3/18-10:39:54,839,133,343,33.50,23.30,1.40,2.20
6/3/18-10:40:55,839,127,382,33.50,23.30,1.20,4.50
6/3/18-10:41:56,839,131,381,33.20,23.40,1.30,2.40
6/3/18-10:42:57,839,120,354,32.50,23.40,1.70,8.00
6/3/18-10:43:58,837,118,340,32.10,23.40,1.50,5.10
6/3/18-10:44:59,839,112,330,32.70,23.40,1.70,4.30
6/3/18-10:46:0,836,104,331,32.50,23.50,3.00,10.00
6/3/18-10:47:1,838,128,404,32.10,23.50,4.80,11.60
6/3/18-10:48:2,836,170,366,33.00,23.50,7.80,22.50
6/3/18-10:49:3,838,136,334,32.80,23.50,5.10,13.50
6/3/18-10:50:4,838,130,341,33.40,23.50,2.60,6.20
6/3/18-10:51:5,837,119,337,33.70,23.60,4.50,16.60
6/3/18-10:52:6,838,151,394,33.30,23.60,2.00,5.80
6/3/18-10:53:7,839,135,355,31.80,23.70,1.50,6.10
6/3/18-10:54:8,839,129,352,32.20,23.70,1.90,5.80
6/3/18-10:55:9,839,147,504,32.00,23.70,1.30,3.40
6/3/18-10:56:10,839,176,437,31.30,23.80,1.50,3.40
6/3/18-10:57:11,838,140,384,31.20,23.80,1.30,1.50
6/3/18-10:58:12,839,121,343,32.10,23.80,1.30,3.40
6/3/18-10:59:13,840,117,363,32.10,23.80,1.40,3.30
6/3/18-11:0:14,838,131,380,31.60,23.90,1.20,2.60
6/3/18-11:1:15,840,108,326,30.90,23.90,2.00,7.20
6/3/18-11:2:16,840,126,348,31.30,23.90,1.60,10.80
6/3/18-11:3:17,839,115,342,30.60,23.90,1.70,5.80
6/3/18-11:4:18,840,126,373,30.40,23.90,1.60,5.10
6/3/18-11:5:19,838,130,367,31.00,24.00,1.50,4.80
6/3/18-11:6:20,838,154,378,30.90,24.00,1.30,4.10
6/3/18-11:7:21,838,169,390,30.60,24.00,1.40,1.90
6/3/18-11:8:22,837,138,366,29.90,24.00,1.50,2.00
6/3/18-11:9:23,835,130,369,30.40,24.00,1.30,3.60
6/3/18-11:10:24,836,118,328,30.30,24.00,1.20,2.90
6/3/18-11:11:25,837,103,351,29.90,24.10,1.20,1.80
6/3/18-11:12:26,838,118,343,30.70,24.00,1.40,3.30
6/3/18-11:13:27,839,115,342,31.40,24.10,1.90,5.80
6/3/18-11:14:28,839,107,333,31.40,24.10,1.50,3.20
6/3/18-11:15:29,839,135,381,31.10,24.10,1.20,3.20
6/3/18-11:16:30,839,119,362,30.40,24.20,1.40,2.20
6/3/18-11:17:31,840,175,416,31.10,24.20,1.40,2.90
6/3/18-11:18:32,838,155,412,30.10,24.20,1.50,5.20
6/3/18-11:19:33,837,141,436,29.90,24.20,1.40,3.00
6/3/18-11:20:34,837,132,337,31.80,24.20,1.90,4.40
6/3/18-11:21:35,837,119,330,30.80,24.20,1.80,3.10
6/3/18-11:22:36,836,133,386,31.60,24.20,1.60,4.80
6/3/18-11:23:37,837,147,390,31.60,24.30,1.80,4.70
6/3/18-11:24:38,837,128,350,31.40,24.30,2.10,7.30
6/3/18-11:25:39,835,149,405,30.50,24.30,1.70,5.40
6/3/18-11:26:40,838,143,367,30.60,24.40,1.90,6.20
6/3/18-11:27:41,837,160,385,30.20,24.40,1.50,3.00
6/3/18-11:28:42,837,166,394,30.00,24.40,1.80,6.60
6/3/18-11:29:42,838,140,393,30.00,24.50,1.80,5.50
6/3/18-11:30:43,835,134,359,30.10,24.50,2.10,7.80
6/3/18-11:31:44,836,152,421,29.90,24.50,2.40,10.10
6/3/18-11:32:45,837,129,364,30.30,24.50,1.80,4.20
6/3/18-11:33:46,837,153,430,30.00,24.60,1.70,5.00
6/3/18-11:34:47,837,144,395,30.30,24.50,2.00,6.70
6/3/18-11:35:48,836,146,382,30.30,24.60,2.20,7.70
6/3/18-11:36:49,837,167,397,30.50,24.60,2.20,9.10
6/3/18-11:37:50,835,139,369,30.20,24.70,2.10,6.50
6/3/18-11:38:51,835,100,344,30.60,24.70,1.80,6.50
6/3/18-11:39:52,838,122,395,30.90,24.70,1.90,6.90
6/3/18-11:40:53,837,158,402,31.20,24.80,2.10,6.00
6/3/18-11:41:54,837,171,431,30.90,24.80,1.90,4.10
6/3/18-11:42:55,838,152,401,31.00,24.80,1.80,4.80
6/3/18-11:43:56,837,142,397,30.00,24.80,1.90,7.40
6/3/18-11:44:57,839,172,415,30.60,24.90,2.30,4.90
6/3/18-11:45:58,836,140,371,30.60,24.90,1.90,5.70
6/3/18-11:46:59,837,162,404,30.20,24.90,2.80,7.00
6/3/18-11:48:0,837,151,379,30.00,24.90,2.30,4.20
6/3/18-11:49:1,837,161,385,30.20,24.90,3.30,17.40
6/3/18-11:50:2,835,135,383,30.00,25.00,2.20,6.10
6/3/18-11:51:3,836,126,384,30.40,25.00,2.30,5.10
6/3/18-11:52:4,837,129,483,31.70,25.00,2.00,5.50
6/3/18-11:53:5,836,126,376,30.90,25.00,2.10,5.30
6/3/18-11:54:6,839,166,431,31.30,25.00,2.30,6.50
6/3/18-11:55:7,837,137,360,30.20,25.10,2.80,8.70
6/3/18-11:56:8,837,107,357,30.00,25.10,2.50,5.70
6/3/18-11:57:9,837,107,381,30.20,25.10,2.50,5.80
6/3/18-11:58:10,836,121,409,30.60,25.20,2.40,3.50
6/3/18-11:59:11,837,108,382,29.60,25.20,2.90,6.70
6/3/18-12:0:12,840,112,394,29.60,25.20,2.60,4.20
6/3/18-12:1:13,838,125,408,29.40,25.20,2.40,5.60
6/3/18-12:2:14,838,133,377,29.20,25.20,3.10,7.40
6/3/18-12:3:15,838,133,400,29.30,25.30,2.70,7.30
6/3/18-12:4:16,838,140,368,29.20,25.30,2.60,6.00
6/3/18-12:5:17,838,126,401,29.40,25.30,2.60,4.40
6/3/18-12:6:18,837,129,454,29.20,25.30,2.60,6.50
6/3/18-12:7:19,836,114,386,29.20,25.30,2.90,6.60
6/3/18-12:8:20,837,147,416,29.00,25.30,2.90,5.10
6/3/18-12:9:21,836,120,373,28.90,25.30,3.00,5.70
6/3/18-12:10:22,837,119,415,29.30,25.30,3.70,12.90
6/3/18-12:11:23,837,144,411,29.50,25.40,3.90,9.40
6/3/18-12:12:24,835,129,362,30.10,25.50,3.70,8.30
6/3/18-12:13:25,836,106,350,29.80,25.50,3.90,6.60
6/3/18-12:14:26,835,116,408,30.40,25.50,3.80,8.10
6/3/18-12:15:27,836,91,336,29.30,25.50,3.50,11.20
6/3/18-12:16:28,836,119,402,29.90,25.50,3.30,12.50
6/3/18-12:17:29,835,102,346,29.90,25.60,3.50,5.50
6/3/18-12:18:30,836,125,405,29.90,25.60,3.50,4.70
6/3/18-12:19:31,835,119,351,30.00,25.60,3.60,6.80
6/3/18-12:20:32,836,88,359,30.00,25.70,4.00,7.50
6/3/18-12:21:33,836,89,345,29.20,25.70,3.60,5.60
6/3/18-12:22:33,837,88,366,29.50,25.70,3.40,6.20
6/3/18-12:23:34,834,153,435,29.90,25.80,4.00,9.10
6/3/18-12:24:35,834,146,405,29.70,25.80,4.20,14.80
6/3/18-12:25:36,837,140,391,29.00,25.80,4.30,8.80
6/3/18-12:26:37,835,133,392,29.20,25.80,4.50,8.80
6/3/18-12:27:38,835,139,414,29.50,25.80,4.30,7.70
6/3/18-12:28:39,837,143,396,29.60,25.80,4.20,11.40
6/3/18-12:29:40,837,115,417,29.50,25.80,4.30,8.90
6/3/18-12:30:41,837,132,395,29.70,25.90,4.60,8.30
6/3/18-12:31:42,837,150,412,28.50,25.90,5.00,7.00
6/3/18-12:32:43,837,139,440,28.80,25.90,5.10,9.00
6/3/18-12:33:44,836,130,385,28.40,25.90,5.30,6.80
6/3/18-12:34:45,837,120,371,28.50,25.90,5.40,13.80
6/3/18-12:35:46,839,126,386,28.80,25.90,5.20,13.30
6/3/18-12:36:47,838,137,495,28.70,26.00,5.40,9.60
6/3/18-12:37:48,837,140,378,28.50,25.90,5.50,12.10
6/3/18-12:38:49,837,143,426,29.20,25.90,5.20,7.00
6/3/18-12:39:50,836,149,394,29.60,25.90,5.60,14.10
6/3/18-12:40:51,836,102,343,29.50,26.00,5.30,8.90
6/3/18-12:41:52,838,94,364,29.50,26.00,3.80,6.50
6/3/18-12:42:53,836,95,346,29.80,26.10,4.10,9.60
6/3/18-12:43:54,837,148,413,30.10,26.10,3.70,5.20
6/3/18-12:44:55,839,115,352,30.00,26.10,4.80,12.50
6/3/18-12:45:56,837,118,372,29.60,26.20,4.80,7.50
6/3/18-12:46:57,838,142,434,29.50,26.20,5.10,12.80
6/3/18-12:47:58,838,142,413,29.00,26.20,4.60,10.70
6/3/18-12:48:59,838,127,380,29.70,26.20,3.80,6.90
6/3/18-12:50:0,837,109,357,29.90,26.30,4.00,7.10
6/3/18-12:51:1,836,142,399,29.90,26.30,4.10,7.90
6/3/18-12:52:2,836,116,385,29.30,26.30,4.60,7.70
6/3/18-12:53:3,837,117,393,29.10,26.30,4.80,8.20
6/3/18-12:54:4,837,120,400,29.40,26.30,4.00,7.50
6/3/18-12:55:5,836,137,405,29.10,26.20,5.30,15.50
6/3/18-12:56:6,834,145,443,28.70,26.20,4.90,18.80
6/3/18-12:57:7,836,141,415,28.60,26.20,3.90,6.20
6/3/18-12:58:8,836,138,404,28.80,26.20,4.10,9.30
6/3/18-12:59:9,835,138,406,29.10,26.20,3.70,7.40
6/3/18-13:0:10,836,165,476,29.80,26.20,3.70,7.90
6/3/18-13:1:11,836,167,419,29.40,26.20,3.20,5.50
6/3/18-13:2:12,835,183,567,29.50,26.20,3.20,5.40
6/3/18-13:3:13,835,197,422,28.80,26.30,3.40,8.50
6/3/18-13:4:14,835,116,357,28.80,26.30,3.30,5.30
6/3/18-13:5:15,833,165,427,29.40,26.20,3.40,4.90
6/3/18-13:6:16,836,162,407,29.50,26.30,3.60,6.40
6/3/18-13:7:17,837,136,373,29.10,26.30,3.90,8.30
6/3/18-13:8:18,836,121,385,28.60,26.30,3.90,8.30
6/3/18-13:9:19,835,97,365,28.80,26.30,3.90,6.00
6/3/18-13:10:20,836,88,339,28.70,26.20,4.40,10.90
6/3/18-13:11:21,835,107,398,28.80,26.30,4.50,10.20
6/3/18-13:12:22,837,127,384,30.00,26.30,4.10,6.30
6/3/18-13:13:23,837,132,388,29.40,26.30,4.40,5.60
6/3/18-13:14:24,835,162,429,29.70,26.30,4.30,7.60
6/3/18-13:15:25,836,113,347,29.50,26.40,4.40,6.90
6/3/18-13:16:26,834,121,405,29.00,26.40,4.50,7.50
6/3/18-13:17:26,835,136,424,29.80,26.40,4.40,8.70
6/3/18-13:18:27,834,167,420,29.80,26.40,5.10,10.60
6/3/18-13:19:28,835,143,395,29.20,26.40,4.40,11.80
6/3/18-13:20:29,834,155,423,29.00,26.40,4.30,9.50
6/3/18-13:21:30,834,150,411,29.30,26.50,4.30,11.10
6/3/18-13:22:31,835,134,374,29.30,26.50,4.20,7.00
6/3/18-13:23:32,835,105,361,28.90,26.50,4.70,9.80
6/3/18-13:24:33,834,106,401,29.10,26.40,4.60,10.30
6/3/18-13:25:34,835,102,387,29.30,26.40,4.50,8.10
6/3/18-13:26:35,836,118,417,29.60,26.40,4.30,11.80
6/3/18-13:27:36,834,129,383,29.00,26.40,4.10,5.10
6/3/18-13:28:37,835,111,365,29.00,26.40,4.60,9.00
6/3/18-13:29:38,836,115,386,29.20,26.50,4.10,7.80
6/3/18-13:30:39,836,131,407,29.70,26.50,4.20,8.60
6/3/18-13:31:40,835,150,423,29.60,26.40,3.90,8.00
6/3/18-13:32:41,836,115,366,29.50,26.50,4.40,7.00
6/3/18-13:33:42,834,100,375,29.90,26.50,4.30,7.10
6/3/18-13:34:43,834,141,385,30.10,26.50,3.90,9.60
6/3/18-13:35:44,835,117,411,29.00,26.50,3.90,6.20
6/3/18-13:36:45,836,137,383,29.40,26.50,3.60,7.00
6/3/18-13:37:46,834,160,421,29.40,26.50,4.20,10.80
6/3/18-13:38:47,835,172,405,28.80,26.50,4.60,8.90
6/3/18-13:39:48,833,190,454,29.00,26.60,4.00,7.60
6/3/18-13:40:49,835,199,423,29.00,26.60,4.20,9.30
6/3/18-13:41:50,835,167,425,28.80,26.70,3.90,7.40
6/3/18-13:42:51,833,179,435,28.50,26.70,4.00,11.30
6/3/18-13:43:52,834,134,377,28.90,26.70,4.10,8.60
6/3/18-13:44:53,833,142,455,29.20,26.70,4.10,7.40
6/3/18-13:45:54,833,163,407,29.40,26.70,4.20,9.60
6/3/18-13:46:55,835,144,405,29.10,26.70,4.20,6.60
6/3/18-13:47:56,834,154,416,28.90,26.70,4.10,6.60
6/3/18-13:48:57,835,185,445,28.60,26.70,4.40,9.40
6/3/18-13:49:58,834,205,433,29.40,26.80,4.30,7.70
6/3/18-13:50:59,834,173,485,29.30,26.80,3.70,9.50
6/3/18-13:52:0,834,198,456,29.20,26.80,3.90,7.60
